110137128,100319760,0.997765
110262336,169615008,0.997566
139885872,44023924,0.995155
124299880,72140744,0.992374
3567524,16057003,0.984052
95395128,198292384,0.98368
44446176,343168928,0.980856
94723088,46400248,0.977873
71090784,27962286,0.970835
80945120,376924672,0.969525
11774110,127272512,0.969186
120962800,292454304,0.967747
62989172,144324336,0.960707
104683712,114129168,0.959137
101257184,46242088,0.94453
138118240,315867552,0.932985
12297890,111123792,0.930807
112485960,159511680,0.929255
124299880,205844256,0.92894
34948660,322148224,0.925382
55050952,404001152,0.910473
59127536,199353616,0.90769
38580936,292222048,0.907491
134424512,365570048,0.90698
36738292,266136992,0.890676
18245912,294168000,0.890067
81840544,76098736,0.887379
45022376,99781288,0.886641
2242451,282999968,0.879729
63164460,382447680,0.875394
139698896,13155386,0.872683
69152696,371595936,0.86486
17907444,173394736,0.863468
81157360,18272188,0.859246
87298448,89246360,0.851245
80945120,381622880,0.85068
128992472,232829216,0.845439
37959672,159748256,0.84452
21743048,21547740,0.843729
140257008,316002048,0.842071
68801928,118323136,0.828395
63164460,281218464,0.826479
139885872,390937088,0.818129
62989172,77285680,0.814036
104804960,199289696,0.803251
58468152,112466360,0.797536
14804631,45301384,0.796096
104732480,169602352,0.777812
104732480,271943072,0.765785
12297890,31654208,0.763891
117932072,100165208,0.75705
93232200,40841336,0.754601
135968608,124248048,0.75406
97318768,292454304,0.754025
69152696,5783197,0.753697
139885872,144277440,0.753185
59622952,291778752,0.749404
74228496,292820736,0.748479
23357120,350579520,0.746515
95221400,59575160,0.734015
33298620,206278864,0.733955
135402080,375508288,0.733551
93888168,198209072,0.731679
92129976,195370640,0.72345
51326264,352141536,0.720564
122129616,83013704,0.718438
109421576,142015520,0.711241
33173120,28706696,0.708805
124409416,397272320,0.708759
9365986,159797584,0.708711
51326264,276501376,0.698191
69255232,132564800,0.696043
91301440,243058320,0.69238
135680384,12037322,0.685828
7234861,69708280,0.684892
81182608,83013704,0.681204
140747072,272349312,0.680081
17677320,17096756,0.676613
83062040,294269184,0.675913
23159780,144495088,0.673836
36863328,156641616,0.673608
38190552,81409536,0.672378
58327324,295925088,0.665748
48767456,180407760,0.664501
42085232,393778560,0.660004
14804631,265713824,0.647189
28948172,183645136,0.636392
84676336,137655216,0.630168
124299880,199494000,0.629016
134165120,54277048,0.628682
46661936,74091632,0.625549
92129976,172339584,0.620805
104732480,102779528,0.620763
124743024,27609812,0.590475
111276568,159185712,0.587332
111276568,183581232,0.587046
114773560,375254208,0.581788
12570225,160975072,0.575631
37627352,148520208,0.567459
136220192,220436272,0.559401
80519768,81363320,0.558602
114923280,140486560,0.555784
90934704,96483200,0.55254
13622216,351184480,0.551758
35941636,403969024,0.551755
139885872,384336704,0.549761
62581364,164666224,0.545211
6287853,215320928,0.540945
111276568,305219712,0.539671
28743854,366945568,0.532618
87298448,339113184,0.532482
110528288,86105768,0.529688
93888168,305713856,0.528892
97318768,136444544,0.526338
70889192,119217032,0.526336
138635232,26205384,0.521124
139423600,192046544,0.520175
57015664,231288880,0.519864
67155712,351707072,0.519572
96356616,158226960,0.517765
105632848,358253472,0.517266
89403472,48243384,0.510193
49847740,136444544,0.501612
76352176,347763744,0.500405
124409416,131706952,0.499723
86369784,35801348,0.4977
94241608,83013704,0.480943
108472856,389304960,0.475793
63767620,51235860,0.469292
123952688,138286672,0.468613
49949444,223449360,0.458535
93262864,303205888,0.454853
47060412,230766560,0.452968
48099336,317620064,0.450533
139423600,107038568,0.444791
501286,345122912,0.441977
48908900,365629216,0.441262
21375744,267838432,0.436576
76352176,124849328,0.435155
22278372,82209288,0.434243
137270304,108811864,0.43266
36863328,121074672,0.432424
33298620,173225168,0.430058
94943216,296738752,0.430057
3789630,146363264,0.429098
7234861,395676288,0.427605
23357120,37632460,0.42457
138735264,252371440,0.421703
83813304,21547740,0.419914
18244844,254701504,0.412491
20733936,231748608,0.41248
123257288,199289696,0.412193
6014239,121396640,0.411856
90934704,372934528,0.410507
44706384,201204416,0.409219
126758792,389651264,0.403711
92020176,274112768,0.401844
84281744,44856296,0.39873
73424304,380469696,0.398132
117968160,280588576,0.384307
764564,136444544,0.383276
95839584,291385184,0.381781
24658436,13160410,0.371623
120942712,255916656,0.371554
81470568,207192720,0.367668
76073976,58083512,0.362001
116349224,19932250,0.356248
51013340,304823968,0.355197
116349224,241794752,0.354646
128132112,239395600,0.349913
142064688,297577504,0.347445
43522896,138130688,0.345005
72442904,217133824,0.33754
137129648,30397020,0.333601
44130548,253304336,0.330452
26764288,245380464,0.326104
10878250,27011004,0.322784
84676336,205958944,0.322169
15688979,126211672,0.317311
134424512,101244512,0.309166
132614904,363871008,0.305098
116778752,214174912,0.304101
6177572,393941600,0.303042
84676336,227398944,0.298971
46955464,153284384,0.293501
84873120,142369632,0.293413
118545640,44007044,0.280969
86800880,74948192,0.277861
35941636,157984064,0.272248
12297890,395913184,0.267852
52072236,252065072,0.266701
7606334,92269896,0.264293
10187137,372084576,0.262023
65381252,202826112,0.261753
93232200,67861080,0.261613
140747072,86641616,0.259082
49007856,57739008,0.254381
116264632,245401600,0.247947
14804631,389632960,0.242148
61948624,245619504,0.236453
93888168,51319136,0.233806
53687536,56555364,0.229524
134424512,201492976,0.227839
14664626,26906104,0.224521
91301440,214403904,0.222981
14568076,199047232,0.222007
108179656,330144896,0.220739
86239264,217962416,0.219376
68747312,98041312,0.208767
70913064,52684036,0.208218
36564172,28704302,0.20638
18831528,143263040,0.206363
124221192,400607488,0.202959
108179656,351146720,0.191616
17503742,354190720,0.191363
62989172,166588128,0.190674
41584192,230412912,0.189138
13451882,267329200,0.188525
92454728,279018144,0.187405
46313816,54992868,0.181721
53779444,265506720,0.181136
117003328,92884992,0.180054
49949444,364451648,0.180051
34202352,300972928,0.178791
39609120,293594336,0.1785
111276568,151165840,0.176159
61664752,274100768,0.172393
13451882,120205016,0.172061
33298620,84833664,0.171457
139885872,256065248,0.168848
68747312,212585248,0.168071
79244248,192453712,0.165617
66819472,311265216,0.157548
116730640,25732156,0.154547
136677136,444668,0.15358
1050684,219634960,0.15356
135968608,92299104,0.139946
44130548,88469856,0.135694
5798831,125819360,0.132059
77881864,61841996,0.126215
77455352,22302304,0.122519
35941636,188010816,0.1202
5786548,23909728,0.117824
15627502,302983392,0.117413
46313816,384373504,0.114668
135488944,96809560,0.108916
28808272,123733616,0.106367
96985984,182659584,0.106352
139637120,176662688,0.10144
139885872,402388800,0.0983704
47321904,355917792,0.0973894
57047656,357397152,0.0959398
139423600,225040848,0.0922579
5798831,265326448,0.0906298
21676430,29313216,0.0894226
33298620,212328272,0.0818329
37627352,139386816,0.0817307
8913893,119779816,0.0770954
22094658,62646556,0.0766883
77204536,256106736,0.0705803
102042832,1884807,0.0698144
63960504,17222670,0.0669956
39324036,132974384,0.066453
104732480,277204384,0.0659863
53416988,77647496,0.065024
75160984,104943712,0.0630122
125935856,29857044,0.0612932
14804631,5515194,0.0564226
124409416,180889024,0.0558604
31732016,307792512,0.0485364
139885872,259248400,0.0472565
134936624,373879328,0.0426376
77392408,259582336,0.0410996
70889192,308210624,0.0398574
94723088,2762710,0.0394914
140747072,306069056,0.0391992
137625584,402578176,0.0341323
12730285,404319520,0.0323006
29420856,140110016,0.0264015
5786807,49002320,0.0263778
12730285,195166432,0.0263428
106498384,177818944,0.0250004
7234861,356573952,0.0239703
73275896,330675232,0.0200279
126940944,250614880,0.0185142
30596156,398925248,0.0171972
20560924,136444544,0.0126828
95194816,355434016,0.0123062
37554908,210253088,0.00671033
110137128,118595232,0.00413573
105744472,377941088,-0.003061
41584192,103504240,-0.0106091
41584192,142744448,-0.0149837
17048048,203391024,-0.0176216
27625670,6136482,-0.021386
47908752,47418144,-0.022205
140747072,400808960,-0.0222842
138214016,299386560,-0.0265558
71582656,261681328,-0.029472
95237480,295538688,-0.040045
8913893,290114656,-0.0424708
64471308,298564864,-0.0429809
105288848,353181984,-0.0444099
108535248,157690544,-0.0454113
37959672,258128752,-0.0458952
9056309,153073744,-0.049778
87998224,107054024,-0.0515002
33298620,378741632,-0.0524368
138977392,6026301,-0.0553905
117968160,314041376,-0.0578012
139423600,326293536,-0.058447
14067253,29313472,-0.0597202
117968160,392480736,-0.0610249
57033180,261548768,-0.0617171
97479576,254345760,-0.0657927
17216076,298221120,-0.0665461
95839584,401191072,-0.0734254
79690064,38703368,-0.079253
116349224,41550920,-0.079265
58327324,5471677,-0.0809723
38580936,343236352,-0.0815635
2989110,87691600,-0.082065
76352176,183313952,-0.0853306
95237024,191699392,-0.0890035
9056309,325735680,-0.090716
68723592,134298256,-0.0973372
73349800,38705720,-0.101193
43983888,221824208,-0.102883
139885872,198840464,-0.106146
86011808,26948172,-0.108693
49949444,188904032,-0.116305
59622952,183096032,-0.116949
74875776,296751968,-0.117442
132614904,17556220,-0.125233
73275896,261914240,-0.126237
21550476,150374768,-0.126946
112317648,354537792,-0.135903
43250744,129630952,-0.140198
55050952,126750592,-0.143846
141284592,362381536,-0.145051
28808272,272571680,-0.146579
39690008,362441440,-0.147718
71582656,206898720,-0.148393
139885872,294326560,-0.148887
84676336,5098552,-0.151767
8359310,303712544,-0.152387
11412443,323581984,-0.152965
130041656,29657300,-0.155325
139885872,101542840,-0.156232
17264044,214520896,-0.156232
123257288,201957792,-0.157475
109613456,221830752,-0.1579
116731920,29215584,-0.163993
106937008,337784672,-0.164577
69859992,181310592,-0.173894
80945120,196493072,-0.174972
41774316,65127752,-0.175479
1334962,121128464,-0.185824
142064688,160906240,-0.19004
22094658,225773088,-0.207041
61692880,122482072,-0.207165
140747072,121711616,-0.207431
33173120,149343008,-0.212017
83334496,117390184,-0.220153
20264430,149492960,-0.220782
97693600,69468264,-0.225942
51948060,38822012,-0.23923
51932352,322804800,-0.241741
78112000,4346102,-0.244111
116049088,143552144,-0.244993
50672936,220457952,-0.252435
74285032,19135732,-0.256107
101461440,56980008,-0.257504
29405414,173394736,-0.261574
121007000,160872224,-0.261612
76780584,85516736,-0.263364
105744472,349410080,-0.268929
77055536,125365248,-0.269521
66331756,4539935,-0.271642
111276568,33645056,-0.275085
70913064,46694000,-0.275246
46313816,118673944,-0.275785
99543616,351367872,-0.276325
43264060,136444544,-0.278269
45796528,247114112,-0.279182
111322416,264060032,-0.280894
790713,357999872,-0.2861
73424304,287057472,-0.287383
38190552,404518432,-0.289146
85271128,258322496,-0.290245
84676336,113270280,-0.291819
7277182,318486144,-0.292516
136197280,152690208,-0.296635
87810696,140484240,-0.302996
134424512,162059936,-0.306594
68421216,50999488,-0.311326
87086128,170359008,-0.312478
138635232,345044832,-0.317349
63767620,114967744,-0.319073
101461440,342209440,-0.320724
5028667,210742464,-0.322423
38190552,863419,-0.323296
76689344,273133600,-0.326475
2910556,188599840,-0.327064
86369784,154177648,-0.327088
91301440,221308608,-0.329263
16676403,210028912,-0.332616
104732480,326433024,-0.335411
27619928,55244668,-0.342495
110528288,245775392,-0.343592
14804631,166819440,-0.346085
83823784,353381216,-0.346481
124992368,166882912,-0.350128
135955936,329604192,-0.352651
76352176,348000224,-0.35311
72442904,155007760,-0.354698
8217647,309984256,-0.369095
104533432,232406784,-0.369675
83813304,129607872,-0.370815
66412680,180105232,-0.372579
62989172,234597760,-0.374802
92928704,74725008,-0.378764
98583944,86382224,-0.3808
16096940,4491965,-0.383495
65068684,28271084,-0.384237
109278496,166912160,-0.388685
115385048,88325000,-0.39136
50834208,80796736,-0.3937
111768416,362990496,-0.395231
83584376,1167058,-0.404848
5466222,139054368,-0.40539
124196792,13968230,-0.406357
68225400,314951968,-0.408333
121148624,374214368,-0.40941
135968608,242990720,-0.416457
71386656,195939760,-0.416771
130743376,209042768,-0.416819
97130072,310011360,-0.418842
64431008,203708368,-0.419952
121456688,123924944,-0.421508
6287853,179619024,-0.426011
81567664,38662928,-0.427452
14804631,120003680,-0.434264
1050684,229864000,-0.434896
67849400,74532712,-0.435473
97479576,373806016,-0.436215
85169784,51490764,-0.438899
38190552,187220096,-0.445256
139885872,112076104,-0.44565
104732480,325041728,-0.446099
17037976,368383872,-0.448228
57033180,174541888,-0.449864
40459732,5934203,-0.452008
16096940,297102880,-0.457992
139885872,329514208,-0.463604
62478204,145724736,-0.465615
139725344,41139348,-0.469842
53687536,293169312,-0.470712
139059744,284606560,-0.472605
27541948,390411584,-0.473853
104732480,248225968,-0.474275
132614904,299893920,-0.477327
7234861,386860736,-0.478362
97331848,25169050,-0.478645
36110156,177912256,-0.490199
61628772,309984256,-0.490941
40081300,335160864,-0.497005
8913893,24058690,-0.500173
43250744,71919296,-0.502928
136482448,18670636,-0.504258
109084672,18163812,-0.508378
93232200,342414528,-0.508578
21233964,210973168,-0.513355
109613456,119217056,-0.513696
43916472,337705952,-0.514175
108673664,87199720,-0.515381
98756768,29796628,-0.515813
39609120,320377824,-0.517284
118545640,285635424,-0.518407
139423600,102679840,-0.519884
137129648,71333504,-0.519898
65381252,89653600,-0.52016
109084672,382727232,-0.521742
108472856,324066176,-0.527883
11683492,285691776,-0.528442
51326264,22835688,-0.53144
98238016,329339744,-0.533059
79302872,185353248,-0.534911
31557700,22038380,-0.535634
80945120,317915840,-0.539574
6177572,71428568,-0.539801
100011560,89339216,-0.540164
34064404,106975656,-0.543598
86581664,123867888,-0.544
10455102,318705888,-0.548431
111894320,299836672,-0.550552
3190957,76830728,-0.556471
62478204,368324800,-0.557854
21550476,164666224,-0.560285
52610712,390330944,-0.566132
43983888,254696976,-0.567967
104732480,387495040,-0.568206
132579776,147764624,-0.569587
116349224,229996992,-0.569972
69152696,298564864,-0.570461
13622216,348272544,-0.574911
139885872,319435456,-0.580618
138735264,319935648,-0.582676
69255232,396550528,-0.587324
134424512,266524192,-0.591772
60559052,118251552,-0.592465
67743136,289941984,-0.593936
61636536,173394736,-0.59513
21743048,166854512,-0.596445
13622216,102927848,-0.597535
35389480,336440224,-0.608021
135858336,235771424,-0.611557
110007608,237142352,-0.61337
7723951,326458496,-0.614517
76780584,139466352,-0.614665
107102680,268024640,-0.615331
15503033,388978144,-0.615468
103812528,86951800,-0.615934
27115432,52871080,-0.616323
48776636,275142784,-0.620051
11917811,193669984,-0.622424
22182160,325539584,-0.622831
37305184,48630348,-0.62342
102168280,44295384,-0.626304
62355812,1603238,-0.63102
33797180,307885472,-0.635967
2003464,321846272,-0.637619
97181360,232023968,-0.642723
125067296,157984064,-0.643445
139878240,308118016,-0.648998
98810120,213957952,-0.651712
46661936,7667406,-0.653052
110262336,16100277,-0.656063
76780584,1406014,-0.660589
28808272,187962448,-0.666281
62364748,105912816,-0.671132
23159780,351932480,-0.67144
100192152,207251824,-0.680953
69663080,65482072,-0.683943
106937008,252000512,-0.685206
26573714,283491744,-0.687758
108472856,223909472,-0.692736
11141921,174907888,-0.693038
45795160,203814576,-0.694675
31269708,115732080,-0.695069
55252216,156554512,-0.696515
48776636,372588224,-0.700638
13622216,254819712,-0.701631
5478302,27514162,-0.702897
36738292,100202120,-0.703226
72129304,182853840,-0.70358
108546560,365647488,-0.704427
17264044,373720512,-0.706094
44193672,321452416,-0.706184
60498344,322331104,-0.707793
91301440,30617992,-0.716376
93232200,381428640,-0.71812
108179656,31627220,-0.719748
96352312,172901424,-0.725344
12369583,71181992,-0.728855
114664280,43126536,-0.73519
15503033,324077152,-0.735774
53247632,398683968,-0.741562
100011560,203095920,-0.747886
117968160,172390576,-0.750683
106281400,256506752,-0.750707
41798968,190625328,-0.750754
69613208,322957632,-0.751524
31471752,111896944,-0.752052
32510862,264805360,-0.752086
10640408,86424616,-0.752666
14670891,149497520,-0.7552
83688952,329426720,-0.755309
28195796,197593248,-0.75543
126925520,157606400,-0.756743
11589162,83013704,-0.757249
632347,100079160,-0.758981
76121488,363853088,-0.759212
97073376,119169304,-0.762821
3304327,245841920,-0.767392
80945120,30001264,-0.770226
35389480,47680548,-0.771537
11412443,263507984,-0.771623
62989172,199289696,-0.771681
70889192,395082496,-0.775269
66850652,71998872,-0.776292
22125304,315827424,-0.777898
78445848,399474400,-0.78134
14804631,278745696,-0.793083
59178240,45010672,-0.797117
15503033,261779600,-0.79852
29320594,84662360,-0.803314
28948172,284030848,-0.804427
112171696,274347840,-0.809606
118986000,272008512,-0.811875
53910292,360405472,-0.812314
21743048,168446496,-0.816017
110007608,389129856,-0.81701
100817520,132362320,-0.819096
37554908,77146640,-0.819809
103704576,143193216,-0.824328
115129416,339560672,-0.827718
29326716,99847552,-0.829292
46313816,168569200,-0.830467
30578112,163657808,-0.830879
111276568,148777584,-0.841071
123062624,215436656,-0.841119
65519400,393724864,-0.842511
134479232,318482368,-0.843733
118770000,355018944,-0.845757
93232200,247534000,-0.846045
116439416,3769623,-0.847095
25142712,330957376,-0.849125
92020712,265907792,-0.849892
52610712,9902650,-0.852515
85178048,358756096,-0.853134
75404040,132444952,-0.856132
139885872,235473200,-0.858416
90433856,140522912,-0.859358
2751701,41832000,-0.865401
135934880,286495840,-0.866964
138735264,38843024,-0.86719
7234861,51509984,-0.870277
118545640,63860448,-0.872162
118986000,301548384,-0.872642
365699,184081440,-0.873212
138635232,73243464,-0.873946
124299880,341655680,-0.874127
2364863,28502520,-0.874417
21669502,16701987,-0.87559
70161728,315060800,-0.875806
124409416,309528832,-0.878587
11412443,327201568,-0.880303
134424512,401379520,-0.880435
26194174,164666224,-0.881926
18672302,250962784,-0.883492
14804631,19744284,-0.883925
109687776,14695821,-0.885129
98810120,274515840,-0.888747
124161112,239342256,-0.890014
131785896,196155712,-0.892284
15688979,113834912,-0.892364
32845488,323582176,-0.892453
23442968,255741952,-0.892552
33563000,96483200,-0.893103
9056309,26980800,-0.894213
13622216,174386400,-0.89698
83954144,145277056,-0.897734
28948172,143282352,-0.898891
6814789,150317584,-0.901524
61692880,229373600,-0.903028
56472080,379798272,-0.90445
4140926,109293160,-0.905404
80331568,278436960,-0.907185
106498384,114694624,-0.907606
109613456,310094592,-0.907905
20047712,85741584,-0.910311
8886191,98564888,-0.91201
17264044,135117248,-0.919067
4755159,84141320,-0.921926
53779444,291692672,-0.92653
38949344,84598008,-0.926806
45616832,263575712,-0.928938
25368164,196853056,-0.930959
38580936,364393664,-0.932543
62478204,397389696,-0.935914
98179152,199249616,-0.93722
17048048,268595584,-0.940782
6177572,83995792,-0.941039
9056309,109956136,-0.942077
57636920,307792512,-0.94408
127097520,369378432,-0.946678
16017921,112808224,-0.94775
33298620,290303808,-0.950368
36738292,39237792,-0.950808
70889192,109312984,-0.951355
98583944,257056608,-0.951635
117932072,250800800,-0.952191
33298620,315192160,-0.953899
13069552,276492512,-0.955058
121501584,208610896,-0.957037
69613208,70101336,-0.958591
139885872,289615072,-0.962943
132763184,263406736,-0.964365
65381252,41293088,-0.964577
124299880,324138112,-0.965196
33298620,92529408,-0.965984
1532868,49178400,-0.966224
56676768,33593752,-0.972892
2934039,395758464,-0.974024
25688136,240850432,-0.978539
19010396,289290368,-0.979352
40978308,67975088,-0.981306
57636920,28545672,-0.981927
5466222,119277656,-0.982352
8913893,242758800,-0.984156
104804960,353151680,-0.987473
