139885879,70021755
132614903,49615190
101256206,377086296
8913893,82513128
140394724,98181265
10640408,152681672
14664626,26906103
37305183,151410076
37305183,48630347
3304327,245841914
39980859,368027556
20347929,9607600
128289511,207713978
28948171,276731535
86011804,26948173
47237907,135494766
47237907,219019856
21233965,210973165
101256206,178504330
138214018,299386555
38190551,89178385
23357120,37632461
111276571,47940992
92454730,61233549
8359310,303712537
104732482,198559258
117026591,56876871
8913893,99835666
8913893,24058690
23357120,395440008
130620874,282521997
23357120,295238424
23357120,350579533
71582654,206898719
46313814,168569199
6177572,226347681
14759968,257243072
28948171,137516877
28948171,95583861
83345819,37823257
21743048,93865744
28948171,18933249
72651215,316555195
28948171,366298851
14804631,205625717
106498387,114694623
76352172,376120593
130499060,224967777
27032913,316067023
67759870,342250624
68801930,118323134
97693604,395403810
82572658,72800553
116349225,115439153
82572658,21224534
8913893,200723566
28948171,284030848
140747079,20064490
27964788,374214353
17907443,173394740
38580934,292222058
25831491,275346253
36738292,39237793
131702468,11555672
118635428,237563260
68801930,180519153
17037975,94491676
16096940,133127363
140747079,272349303
140747079,121711617
84517694,157328016
28948171,30465520
68801930,126219377
28948171,183645139
28948171,34691377
28948171,213351711
24625581,94751845
108382766,156204239
8359310,159018201
85336332,8136598
98179152,374214353
116349225,217432270
6177572,377092342
16807373,104025610
15688979,126211675
71090781,141308184
10763896,205015444
14804631,45301385
14804631,120003683
14804631,190329340
14804631,265713829
14804631,214502924
14804631,48600310
14804631,115208869
14804631,325986065
14355777,395849972
77443046,5192772
87542208,108946413
5483686,353217183
68723589,326882008
116049086,303205878
20047712,246329103
62989173,154826427
18288442,175462133
86770260,237908618
15503033,322697072
46313814,176280800
68421220,203003350
124743027,27609811
365699,118595236
14804631,376761533
120942715,187562309
8913893,290114648
140502795,352340108
18244844,254701504
91301440,263406090
91301440,181090484
15503033,5039144
43250746,7183541
116349225,229996985
48767456,180407762
125411948,150017450
125411948,254810077
125411948,358015004
28948171,152874161
28948171,366321218
28948171,40548584
28948171,202436758
28948171,192170078
67386849,336039278
117968156,157572815
3304327,395733391
44632141,201633778
106457937,303205878
104683710,254090375
100192152,207251826
100757305,40413820
139423598,192046540
63339213,388930299
79243315,313948104
6287853,215320931
116349225,355309125
11412443,327201580
60498346,322331089
77443046,4025031
108472858,389304959
118545642,127430467
15303697,231401427
111073682,275664504
116349225,350326419
116349225,164861284
18781926,64837909
25688135,240850430
13817717,355434012
36564172,28704302
6287853,214382496
34202353,300972913
116349225,46789896
117932070,62398961
110137127,100319759
116349225,41550919
116349225,19932250
116349225,125128677
116349225,49109183
57638892,121045554
7956207,330807277
61664752,255715602
61664752,316481098
62989173,144324334
35941637,157984068
117932070,185582940
36738292,302732233
46313814,183737405
46313814,396869189
104732482,74624755
57636921,132375923
41584192,350369717
15610247,355007687
31471752,111896941
12297890,82932247
138118243,315867567
85178050,304728986
43250746,342611365
117932070,354337802
6177572,375573215
40729947,374214353
101256206,181749918
101256206,166325448
46313814,94764072
46313814,61565925
71386658,87911397
123952685,138286671
12297890,111123790
85497599,230104293
21550476,164666227
140394724,50282696
43803932,335309109
33298619,315192167
41584192,142744445
88447964,187390205
42049679,333379284
365699,184081436
116349225,81638982
59622953,385424008
59622953,34101709
46313814,118673943
27619929,223052335
124409414,397272307
12297890,176571127
46313814,97350744
54949966,146829619
75321867,284689797
51492142,246700861
118545642,211144317
118545642,353881659
79134636,144347792
127939985,318380153
95395131,150209992
65762927,35789392
18927299,234357164
14759968,292086819
118545642,336948364
78309060,53501437
101256206,25583247
109084676,175289076
48304965,246977606
3304327,154493437
24000198,378642246
20047712,163526229
46313814,178592802
75321867,183385466
76212088,301700517
43250746,218224317
125411948,371776096
40081301,189393005
135488940,187765636
95112222,97298591
33298619,92529408
65068683,28271083
33797179,307885486
2910556,188599845
6118,366793467
140747079,400808968
84676338,137655222
125988015,303205878
138559280,236849384
59763374,368988978
77443046,266074219
82572658,211866658
104732482,387495049
110007607,47726956
119510763,275687730
101256206,244077872
38190551,296751981
135488940,155837273
134424507,112372560
18831528,36094564
70913065,393724860
71090781,29313473
128265537,258322501
109084676,351532019
48962145,257929909
39222343,310498553
25142712,84672466
127939985,104202558
