userid,itemid
137183654,206051734
76143991,294892980
68285359,107705010
122915570,187262190
7606334,247938177
71611159,261878121
64207025,283187728
93940120,168054232
22125304,103308360
100674178,98723089
73183735,167074648
139493879,239030963
87998227,366620513
69152695,144207739
104533434,232406785
136342745,352241770
69255232,167027532
68961612,386511616
72651215,67818190
72651215,232877162
82572658,72800553
121648342,126768465
101781721,57490613
116772653,158597358
49007854,122541703
9710339,72278458
19010396,16221153
31732015,110249913
103486499,223414960
133007823,175512250
45824154,322431174
100625191,68442656
69766999,2416521
135187545,385271371
61626834,27248021
57432644,371531253
141464286,370413592
39222343,149926212
139637127,316335244
69613205,236599495
105591337,173343884
136482450,37308798
92129979,282119333
56676769,325240728
9056309,377058098
1619789,207933512
108810522,288762985
71611159,215837193
71611159,254311048
122990070,6769136
64207025,1273828
111835944,112991217
15494311,284644072
82756067,47965165
23218973,54521653
15610247,326840989
139637127,226986233
107653308,143259200
93383888,354479864
53751383,152512266
79269988,207582907
79269988,61038974
1799885,177912248
64207025,181845904
75881126,326965666
45563112,142015520
134437265,182493574
26337733,8378907
78314284,330847641
83058850,369918126
22125304,92085581
22125304,37106803
86239261,9845340
120992701,193834673
71090781,299896520
85296442,121830143
134014289,83989992
23159781,144495094
124409414,170071786
139725346,132963567
139725346,300952337
77055538,235463825
98179152,319708816
98179152,154924983
122915570,295362218
140759237,371079191
15381495,248555611
17373553,62186947
110297620,299889618
139885879,186370408
112938311,118595236
112938311,259053270
71714329,382464309
81960712,180372983
104200605,402728014
34771223,282793674
100326985,11088430
139725346,195434872
16807373,104025610
37817890,326386830
78692954,190801885
67202688,392219656
189833,404513874
128396032,108586338
501286,208969080
57518362,77505420
118095983,391777162
127668936,138058118
97933481,91510939
43587789,284416506
43660726,375254201
118402025,92117314
19010396,84060761
131231135,146154438
108810522,121237402
118056913,211241683
97409607,45225411
129984624,48015682
5460550,366985752
100625191,251069577
124409414,281344955
138467876,338890424
116527079,296607838
114726208,16295708
82643414,49615190
22125304,89509801
22125304,319395094
22125304,15960193
20180785,304963935
8231529,335891247
137129187,283597943
115636067,236599495
81220081,24982983
39222343,394417403
32417348,187374691
82384961,401149090
106335674,23014144
70978759,127993287
17883538,34871578
23159781,385152703
64207025,160388263
111616816,368876718
111616816,115732076
5028667,39788514
124063835,259013587
53416987,243993783
53416987,141768542
99286584,229731628
108810522,396725479
108810522,376238853
100014060,54748438
21550476,167161383
140257001,223371445
46728090,127175545
82572658,171447798
5719706,78041540
112217162,197488747
80838825,265710349
15494311,129289438
83929585,307630103
77443046,139256291
139637127,64867914
71611159,283805554
71611159,272068881
77072530,137377044
2720721,71008202
136394248,299836688
25477392,46355760
76014275,173926909
48890303,90770898
31732015,358986647
92129979,186436506
116936810,38898120
98179152,78900191
86736998,91801516
139725346,82518758
99730920,307548684
13625542,228908293
53687535,23123896
120594609,351449260
84328573,357104534
38949342,277616789
138467876,32180314
213655,162362524
92129979,253483212
1211225,215301104
7646195,130660969
2934039,106200956
77374787,109717536
130987421,277039974
19708378,192204361
43624984,280679235
95348615,138429361
22125304,158287649
127668936,230793355
127668936,369707329
129308119,44229845
139637127,318446036
57432644,222390025
23159781,231213369
94148058,361057457
134424507,112372560
114955187,164036175
65381253,41293087
49007854,57739007
97933481,224556597
11414403,49783144
11414403,58490202
122915570,138014994
11917811,293730806
9056309,853904
9056309,365731878
100929958,92967524
114352631,131201009
74242982,315590549
122443173,156935339
76143991,272884740
67202688,147734768
67202688,208998070
86239261,325308387
104533434,30082470
43522898,277186933
35087975,332930555
124409414,70523761
108673661,153272102
79403111,151859816
6101177,143063993
116527079,277690787
108810522,243031268
56676769,372419756
43587789,87318844
32145882,144504833
137183654,154242892
127336259,294574604
86736998,254836176
72928045,259013587
53687535,380667530
139637127,89958370
64207025,335296210
114115623,3349650
12796196,39622653
25851938,167074648
18820857,6846067
4913,361346418
106627467,243747925
72651215,284573126
12202456,250289765
118051332,249480376
74889564,288631633
105556357,340255777
19010396,47809553
19010396,340989005
19010396,233777747
83334493,400753342
72295163,340020535
27129711,296751981
8863153,24474887
69050200,39943115
54704248,305032858
51026496,221639839
3482403,393687838
90168642,23391641
70116015,362768642
15381495,24110850
10664884,226311065
