userid,itemid
55889877,219080452
63489689,353381230
17362237,229509046
21465106,15407869
29197258,87215906
36964346,213489661
73049202,359620248
86770260,237908618
73676533,304388177
73676533,114273777
73676533,205795498
40586226,58068526
115783585,32010825
78668192,246962387
103595250,175092669
103595250,295187327
130347983,306337300
93080101,364688628
105616401,310577673
51689371,222619686
44580650,115498173
70776553,199857277
60575815,399054391
60575815,326293524
120992701,41456182
117228712,350674375
50244004,166005742
130547450,171777310
138720115,192932634
22444189,356073226
42599112,212989857
121185603,371351669
13657444,242270588
10994058,33198137
13948161,30657417
39431130,139375994
13948161,183327875
89610223,86843100
1825186,131689921
46661935,218480922
84414222,255582251
87658501,54383039
6516360,120206961
2319819,242004571
83954147,179163025
107113176,108994317
107113176,258511361
32349430,366911878
115757977,31275785
4710740,303205878
132210450,161382543
95064712,214086571
46011980,287643423
48462900,9181444
12202456,177225197
129157768,110950479
138243943,275522232
83424956,100783824
31729893,66427559
124790821,122165458
70352132,331101457
72358271,136547259
72358271,389876724
53779445,190856399
140910777,356853430
140910777,330459296
22425841,48528113
70486234,85794087
77591948,342382100
59567091,394343922
64675604,208921735
137996255,345301951
115636067,38598012
32145882,83602747
46405869,27438354
40174741,193041856
84556930,296820662
115867129,311674876
74012467,403867251
50343267,47940110
62029939,266668346
10319860,307792517
95755909,37752855
7788241,80233719
17373553,73007012
11197151,81799807
62585395,283507598
121952115,339615171
111894319,372383028
108871998,12227282
17276026,269436032
61209536,100609181
97181356,110825479
105744471,375825504
34014128,29435299
11818955,270664611
59244307,289023470
104804964,1039723
63084469,32836782
110007607,250044316
76910457,221794032
121215883,279869300
44500908,376999872
70118357,347642696
15600560,151160014
15600560,245606459
3375066,316061120
72241985,311541302
92892459,322155267
109921488,173192704
102168278,229805583
104298835,143185762
113962885,389216568
36471333,292806688
138008005,105535174
230711,313786874
85438708,95875607
99228290,396642542
70730514,115996699
97512117,397328247
100027681,39298041
131719920,165102493
55639966,6915861
55639966,225303485
65856500,57540746
87674314,261675872
84949737,361346418
133157830,141851487
63823409,84708661
71714329,15109436
128719503,349142495
73855909,203304798
27625670,289510074
100121842,261336731
119115304,41360905
73135493,48580916
115244645,149251279
68359578,120894185
11758356,333429840
46955464,377055457
5865371,258512120
6884739,136820710
97357434,11024568
122241072,380883845
19320995,244596513
118425520,292956680
11726782,116470773
135171817,45202650
111961699,79150562
9551296,169082244
21627259,13017276
11774110,63874383
65013453,94598483
65013453,345301951
65013453,37752855
65013453,373178333
101256206,68000960
7053874,195579191
59763374,356098275
99529968,275560266
134479240,43349306
89538622,353650033
129157768,333527937
129157768,90726891
110007607,389129871
110007607,321174090
110007607,47726956
66145288,190878013
51311734,6972786
44479518,147734768
115757977,287683670
115757977,355591265
70352132,44955744
34014128,122165458
35896466,59880755
69678635,183756451
116232438,38518392
46610519,71119505
103969154,88236309
128476994,146243006
90500697,160983993
44138845,84508768
131785898,217790024
131785898,395446529
104191148,293104918
132368806,158926686
56002069,374552658
64643879,35444350
100121842,24325722
122081386,877540
54771046,231686771
118425520,255398999
125577545,204288078
126498936,385632959
101256206,151160014
55889877,224861726
24139240,222651266
29150925,316254250
85053285,95269491
85053285,201698106
83954147,300183295
83108816,150959411
29601369,261608119
67865490,195579191
88290400,192074764
22040312,341432401
10878250,106839601
10878250,375048458
96524948,40114271
63339028,249618450
61209536,179122499
95548781,334085347
134109810,64988393
120513537,237387087
102178411,299851899
8231529,311472189
46231195,40892533
99785045,271377793
30552706,36585076
14012650,49053225
14012650,248105133
7234861,164144259
21131024,333114683
4286657,362441436
32903403,174327141
138008005,308535362
62042013,196264076
56676769,29556707
118495978,22565309
118495978,151856235
12122714,153886825
52610714,26654292
52610714,4484896
99543620,127993287
3796254,357936332
36724667,374972887
71714329,390362754
100027681,280460199
114233479,177680278
114802994,22456237
157097,135307619
55639966,122592671
61134251,155108258
116223148,54351261
131695311,277487508
13656280,179307802
116567678,74489250
55561552,394971077
24808643,111439300
24808643,42741644
24808643,34223154
24808643,20650412
86369786,314540657
1532868,81461837
139891563,294123641
75533954,127633821
75533954,276647135
124291848,369918126
111943165,137115006
111943165,398490215
78692954,132529724
129489291,238114538
213655,163211585
84949737,355503959
31727427,357497766
39367110,118144356
114971408,341197566
80945120,77149644
85057275,380907751
103595250,245184832
103149203,399081745
130347983,162287572
77815658,298901102
130347983,217811533
68382361,266020391
110043519,326256936
52395429,389125708
141504075,11024568
141504075,144223786
138690511,309892145
61336461,182175873
84263296,378857380
14664626,19377699
100288957,186454382
1160607,210378701
48409126,79610248
70776553,309539569
70776553,395418964
50030868,93515317
50030868,2834708
137344822,205081227
4102557,280785017
20912759,89896753
101508404,8674097
101508404,214859223
43841794,83493741
53779445,368695564
104298835,269294970
70486234,148677903
46661935,268435153
100628422,67935077
105744471,283892895
105744471,296390427
105744471,223781269
105744471,43873637
70730514,42764776
87732841,344661811
124506934,217067441
108945253,261566212
34413445,204738102
79505279,260990954
22751272,329137684
88209434,33807929
36964346,167822567
96610296,390201509
96610296,392461095
96610296,180839101
11310078,87025741
127131314,168600936
127131314,56307925
60575815,191032466
123751545,155526352
15600560,207329045
99228290,130758185
120371298,273020077
13099562,395096298
138505346,93120130
31449327,322308076
86239261,269216169
52395429,101873625
104191148,46442507
104191148,4035653
104191148,343494548
10319860,328715502
133788184,142015520
133262618,273052482
127131314,66905624
15758254,393222101
1805740,147706490
79269988,273755290
79269988,56898793
66866811,138413911
7788241,342663739
8784082,87802311
2139347,103979843
32019585,247870892
24289312,378421490
83954147,37930305
83954147,351352149
17883538,342690558
135639209,187390205
1439794,155019814
1439794,270857214
107720462,271889059
78692954,392509857
15494311,242738160
1532868,40574406
1532868,240733051
113367173,318147852
97666716,105535174
71714329,149604753
28699943,195140715
63339028,91248181
95002467,213012452
83823786,353381230
99383284,92837500
101748138,344137842
39431130,183372623
70352132,229647009
12297890,66965676
78068981,155650497
86369786,158824352
140144743,249083158
69159969,79090419
76292653,76835259
1160607,220259081
122679643,5203405
16611975,222892402
70617695,215112213
26184779,178523550
94335711,224381743
45598577,374615667
115378138,123086961
24139240,319700219
24139240,262088309
29150925,128555156
84556930,361346418
116232438,120146394
134473908,385271371
10936698,134712628
250843,317101694
106937011,339310039
55252215,142112194
118095983,275979897
54340712,293212568
60575815,183629646
98669047,194569539
117863267,191781791
89083541,279882489
83055904,136074016
93080101,250415532
93080101,92919712
26194174,353381230
98810118,264043104
40211203,162741169
10994058,129681728
55882028,180277672
74593955,148297841
20564639,82124949
93383888,290240134
100617828,216636370
85053285,335750216
56892801,225753512
7288446,61196730
35896466,172559558
135927109,399231383
52610714,346213227
127316852,306978483
127316852,327246359
73525659,135769311
17373553,110395743
40163921,364045765
138399730,321002322
83279248,330425987
83062037,32599935
54922233,286804928
35806116,62119413
10878250,88041886
14067253,49141767
77139316,197026247
114633181,180795426
99529968,190388080
109939909,140484237
114802994,382921631
21790996,328506627
21790996,83148926
121273095,11068518
14735918,302769778
14735918,227595929
114233479,304131011
114233479,207253593
48409126,215555898
58157288,124449565
87674314,102462903
44446177,149751243
40727661,174178790
134217738,173216968
27625670,48881249
85081309,341072583
120609448,85739281
31850208,113937664
107874169,42135673
96581322,2432119
52825214,300952444
43801317,13849927
87466107,179208068
87466107,300716187
92020173,274112774
93745270,114251649
57033180,157984068
97512117,27462966
110058610,258987271
89538622,349455731
78571658,100127380
20487789,90244187
28036057,172445686
51053646,94253948
19388858,323545281
134294014,111694146
111961699,255371411
46661935,32497349
46661935,243048791
78574430,355175887
116277143,10457086
121148622,283338690
23367131,57804425
11758356,45087650
65087297,143089463
128135959,183344603
136547699,293928472
86770260,361759588
14669807,310262691
14804631,39013890
24808643,35164523
24808643,328062713
72358271,140991598
72358271,193531788
92706593,331605718
127429787,79922937
58008140,284013696
58008140,30436300
61209536,285337935
49815803,195895922
49847741,93298718
65013453,397235000
128519267,289394802
17230300,207817630
130831293,374785983
49272447,264469913
31879400,269484226
40174741,254378088
8231529,323983766
19900342,389662992
29197258,295829797
93262868,230237263
86770260,255887516
98750356,58306519
30419421,26299454
57033180,206898719
50343267,20284516
50343267,13009202
50343267,330154024
71714329,177152790
71714329,234058352
21465106,132566163
21465106,355989761
66145288,131108588
101748138,112937590
18244844,278216611
140759237,281386059
140759237,205256863
72632718,73429835
72632718,355624974
91540968,55308854
23367131,265787746
64557626,87988593
55639966,273315938
17373553,379474878
66190657,307548684
35473939,268178400
91109694,298117643
22717072,300930741
115393096,302572781
70776553,190790160
118425520,154492137
57685274,112266519
78668192,327187701
20686051,116900618
4364079,141768542
72358271,287210462
84480844,399577345
89647768,8814445
139774835,39253368
16851866,64912863
70730514,63729452
138008005,252088053
138008005,141670915
40456641,127877472
40456641,224217735
40456641,263482668
40456641,5191585
67743134,331807805
116567678,113155339
120513537,20949092
2302002,92671339
60641267,80233719
115757977,125277793
127316852,276984599
90047532,157231629
77496714,147660192
32377098,191323315
123542262,71796857
81182608,327484021
46661935,248596279
46661935,99141854
96610296,144452877
29373526,303313470
85048948,378752831
58207246,47653047
80216957,225169383
129157768,210101377
129157768,2353842
94335711,12720127
126143015,317478859
134621791,364672405
135846824,167725651
80945120,249326784
99543620,173302532
60575815,132784517
66351154,18309762
1160607,324086423
55487726,305987805
67128572,246749926
27625670,302996111
97512117,131099315
110007607,134058902
97832135,395215583
100509623,93085639
100509623,368729662
40348089,81799807
15600560,130237505
116473435,240465060
79947662,170112619
62806088,140486558
92706593,25675684
102079739,152596841
34611680,34439780
57275898,260904733
121639491,91681683
21790996,386050639
21790996,233709956
106452871,196346643
92792849,54465611
84949737,217281985
12510155,185362289
1439794,177482726
26920547,19699428
6516360,170693430
88496472,80298158
102033461,196032688
103750164,165028631
66566059,10371820
60238437,16836123
138690511,259013587
26917106,232282740
31850208,264006974
11910007,216729128
11774110,53958252
142128951,77071348
19353465,345710338
21550476,150374773
116936810,381747656
116936810,32997998
113367173,315643365
65143114,387109063
129189293,245850011
30764977,10953368
96352312,275033463
131354626,161876993
131354626,77847021
110154099,161517691
8413012,222862211
8413012,41457180
54922233,377577994
85053285,369717183
85053285,36806688
44500908,385697152
136514003,399694273
100644641,314903156
98047837,328586530
83539694,65755351
14012650,81767156
133157830,286495826
133157830,369918126
139891563,354157771
124291848,364045765
19320995,398145943
9180621,148297841
85081309,266567558
90144052,102917211
16611975,130725978
42973948,27419263
102366872,265236509
32903403,333028913
133152667,30741200
65013453,174321644
8406569,199726416
6452476,163756677
109128473,101276445
58173672,101222188
32145882,17768758
32145882,273931217
10878250,337520800
14067253,325103333
14067253,215046290
21790996,164717342
48885147,364962016
87466107,45974341
136958026,30795368
91388957,57079553
31727427,328616832
117765542,309074357
136797243,123601142
68359578,39193436
93456477,38492305
76121487,4504295
95221400,253632081
115378138,378103097
115378138,37590111
79243483,73058967
111894319,130132858
102079739,269546514
3631290,300501336
28195796,302651557
137344822,100531500
100509623,331564086
83954147,349317615
83954147,325670986
70776553,186879299
70817939,273516989
17883538,50480795
52116816,32389973
112747648,342310217
14735918,325909041
48409126,112651414
78692954,29844108
78692954,202739021
78692954,162612670
98047837,262112219
96310581,86711302
96352312,315454811
10773940,175571058
134473569,179192487
22425841,385279487
139780128,131955632
32145882,225019368
32145882,161394262
46661935,370948405
42208524,351717038
122183715,127991960
54771046,272963854
76003936,131364343
49003690,134323102
104298835,223236956
54725247,147813796
79603335,101053128
36808723,27961728
46955464,92901964
131595891,310779021
189833,371940195
60481646,206786356
65519398,286120430
24808643,278609134
34014128,243163532
35997460,74672103
106058919,222210138
133271218,88057415
116232438,110998572
250843,275970719
35473939,246977606
35806116,76240511
11142295,393093182
18030487,8844317
89083541,88732395
127666689,239685
124259296,183313945
128719503,91235369
43084101,249618450
27662805,323580335
114147733,381926475
81729056,124678922
131344898,395074329
130079327,111298929
3468674,224111653
70503301,119350612
79362621,292454294
29301311,351587858
109179391,146230850
88922674,40615443
70730514,340394458
26920547,296367868
80945120,208985175
80945120,377036586
67053820,401751237
57638892,263131285
1532868,402303180
14067253,242338142
43245800,18686367
54254339,41786529
14669807,277186224
54669909,60650182
27625670,146471567
27625670,370688781
27625670,376848395
65143114,278117802
4364079,19426428
72358271,154742401
72358271,167714275
72358271,10606742
130831293,49002319
129157768,84141319
141127578,395994821
66351154,196976786
116223148,273745720
116223148,63046303
124506934,389577895
122679643,80233719
29150925,340752013
17779392,32657394
70617695,132192317
43472060,93016320
81567660,275360619
104683710,391962011
25994909,180173117
83279248,155679114
92892459,85184489
16807373,381747656
40163921,315927617
20553214,20062373
60575815,381466751
81182608,126384910
81182608,335902279
75845612,224861726
6516360,279394815
138720115,389129871
59660896,181321586
118986002,190705300
109911889,126429989
73525659,358979925
19723169,61779035
76212088,80298158
34806909,134899076
99785045,250757884
99785045,293211766
66150030,122746468
116730636,286617735
84556930,285299515
65510821,116578066
6452476,46483341
96524948,32335022
76689348,379860918
96610296,241960374
71714329,300192754
27608145,184735578
79690063,38703367
40456641,246977606
28467700,311501702
114633181,20147566
105744471,75716080
114233479,64800269
138635225,51350006
59462013,267948456
137270307,376521263
88503688,218296743
58157288,374372301
11910007,158233089
109921488,154772245
109921488,398641910
109921488,240093660
11818955,138683454
100644641,319830419
100121842,116842138
100121842,374667911
117863267,176990744
124793990,216831269
105591402,167674740
115757977,208920362
40163921,368560041
40163921,222794429
106452871,400034164
102168278,285393702
82572658,27873066
115557934,360192976
90689083,73111998
15944310,200259483
7788241,381824530
134217738,107206506
250843,47583782
100876687,137260257
100876687,206566961
21931159,196058051
35473939,68078895
75377193,183415058
31456519,35834335
131785898,269061972
102079739,37943117
119622861,197697039
89610223,255633739
118310551,224524323
55889877,121045554
72184942,394398722
87466107,107498237
131719920,14164142
63339028,340263733
91424888,240149151
14735918,35164523
5942869,224861726
110058610,284781330
118986002,301548386
136227449,209410779
81586383,210282132
608951,32027009
25994909,148287531
8784082,374883851
83600056,212274083
66440228,208977943
34413445,229773257
72632718,330616760
70971999,145450409
110007607,203144743
103673316,95573208
131231135,73362379
51311734,305861806
17341591,288095081
116878499,265783866
77815658,25580961
22040312,105601913
59178238,45010673
105836892,70855118
13657444,324104763
99529968,340928999
120609448,286410858
97795315,355948750
93080101,284374694
140910777,292838915
70486234,117101790
70486234,10563085
65149825,279616096
124259296,111017441
32903403,121045554
90144052,253303144
61209536,374124398
116223148,335445238
116223148,110195077
95548781,70445950
95548781,68168390
82252304,373726655
10706095,9468435
132368806,90954050
84949737,377055457
124719016,115842631
14051446,206263745
30833242,155580935
30552706,47682915
20390004,285163340
53751383,141305498
1053725,350314375
10319860,294574604
70776553,105547297
70776553,239007016
127131314,62130885
78889829,163756677
115244645,257479779
2302002,291532294
45022376,70980505
113888835,254862405
135455673,368485412
54053723,354525367
4286657,45537585
85169785,296368199
65886056,254429075
1532868,46511800
95161544,393642172
108786121,136481691
134097431,195221265
128081640,371221966
85048948,88256449
56676769,55414288
64739789,208284444
101828235,196618583
134658118,101935702
96242076,171931923
20997825,275468126
65504626,102383165
115378138,76100043
67840643,366755930
100570607,201014813
34194469,156753237
36724667,245160551
113659431,219132155
108969823,65755351
53708814,135192075
58008140,283387180
99543620,55256323
99543620,277169337
83424956,188703892
107874169,294269198
67743134,272248068
55588418,265532507
27625670,271649989
88927446,54588939
24698599,225497568
138753048,326009551
80415557,323545281
59567091,174602019
59567091,263489872
79243483,61168537
13656280,109944759
118193939,402918636
122372539,161099748
71714329,384175826
47908754,336964100
92706593,144790085
92706593,107725969
45598577,181153082
57033180,174541896
69050200,314491310
104191148,383246483
97357434,87416014
47009589,91960331
90996726,67897568
8231529,388225576
8231529,84800152
814199,56898793
124935727,198202956
130346118,125695683
121357428,112266519
35896466,281900827
121948387,299460889
32303536,214053494
86770260,235227094
118495978,340368268
106873777,157984068
26920547,156760607
60734132,292243173
91530370,101985395
72358271,404516543
72358271,350906731
91617828,14136232
124790821,190812371
124790821,263278327
93670699,93941017
109382445,291398519
66141533,223365877
105744471,81968194
50030868,298332636
50030868,285607804
85057275,345203490
60575815,241850444
46241573,200718712
10773940,252065079
40364499,276611659
39413973,331269401
87146362,183220780
130079327,242857709
130079327,335961429
100027681,13955173
57638892,266663722
65087297,256630990
61134251,192516313
74077719,362946999
133933227,197757650
17883538,296946729
24139240,345165120
6884739,146684038
21627259,385070939
92548514,116011001
27237010,141787760
521437,402085503
27129711,301707741
93088083,255887101
66866811,117665034
66866811,62240874
83679249,356238209
89748192,154824225
54922233,35682782
23049176,370922014
17720083,372428640
131595891,352390437
136249926,194843821
36724667,391053171
39283381,99949680
3566914,357608288
116421782,138376313
96524948,158951992
127131314,173972370
21184528,303501897
31850208,255980803
24808643,212379175
50244004,234253440
135455673,196661399
136788174,292454294
76003936,364660857
100397503,101109098
34426955,41886855
102758797,67434388
94480146,195579191
106452871,243170699
2079867,79030161
27736230,347077224
73676533,302262094
116232438,3373011
127666689,129040327
127666689,345895954
55889877,174327141
21550476,52544485
7397337,236653454
140423268,48378537
25688135,338210432
8231529,277042640
141504075,46469480
7853740,207662183
86770260,153552489
99785045,379989594
43136382,112182570
98199141,286494395
54204561,177912248
47888992,278203055
22444189,265370880
80125653,325976971
25008977,262696043
124935727,404114025
130346118,186967359
3375066,104580036
54340712,92197021
83424956,155603648
83424956,261943461
83424956,401870145
100121842,352041151
102042828,1884807
60481646,18522645
65519398,327610712
83954147,155732249
83954147,216972474
83954147,332947864
104298835,234555650
63339028,259269050
103149203,192311592
140910777,56793599
22425841,315063091
102079739,308960989
30596156,96124274
16851866,274634112
108871998,295691862
133680584,404102568
22751272,78900191
22751272,329426729
108786121,380750355
80422373,99776604
23828185,51490763
134479240,111133758
47410940,294003828
104683710,403707244
80945120,223293993
18728199,262234989
11027223,123430077
135171817,382831965
118495978,264994384
27927595,255101216
51341836,320048931
51341836,66722357
7053874,147355503
100509623,54858622
100509623,211443305
83073587,282006464
115244645,155375638
109129708,369863178
122003638,214859223
34757104,191089772
1160607,95179279
124107376,350909563
141127578,23276726
32903403,224861726
32903403,68000960
72358271,383366310
3162324,54202613
19900342,202411679
34294025,70822098
130831293,270325627
134621791,363379049
1825186,393216332
103325972,179122499
7788241,386495607
101903161,54219189
136470861,396786857
98810118,178278972
116778753,108800612
114233479,356862387
114233479,235702860
114233479,18816590
37218187,198473551
55639966,178575020
55639966,394924207
61134251,119892085
61134251,173262504
24808643,392614071
56560718,85260511
46661935,39364918
28467700,82197480
28226509,141219723
28722407,321809149
98583943,175327138
104135842,285299515
60660467,380478256
128719503,255600868
13099562,188730671
51311734,328581549
45384478,363154524
141127578,328748096
141127578,381013643
82076649,337220903
132928999,76973584
61209536,111917626
23367131,237025237
8231529,183506199
78668192,282808241
103595250,305168391
136470861,312645766
31727427,296072738
85169785,125660102
47888992,51500855
60944296,362123607
36090137,248555611
126758793,30335223
133157830,87030081
46610519,366761813
45079225,294647744
30638228,393969016
88503688,213033851
28806122,109912815
76003936,167272239
49003690,351020588
116481997,35735144
56002069,81853872
124107376,400463271
21465106,97264029
49272447,215009317
250843,282290232
250843,362483163
14664626,63852315
66566059,80446342
65013453,40525678
115557934,287399239
115557934,308328196
102042828,243465434
117765542,230795315
15600560,27502916
15600560,150022792
114147733,270269137
114147733,48859579
114147733,98146658
100625191,98921119
23049176,196108877
96352312,333735831
70617695,350959208
63339028,327111523
100509623,47727794
101828235,141312657
127131314,349434494
127131314,31017019
83954147,291863310
116730636,264645448
104298835,232986142
141504075,275521925
97512117,114057528
103149203,81076819
114802994,167465514
125083491,234430486
34426955,139422361
24123047,136828237
103891828,117321246
9695904,121290432
137982775,56654515
132368806,189374962
33838299,40263946
115378138,351137100
101256206,305039895
10878250,152556874
80838825,386014666
136797243,143972112
114946034,111694146
29373526,351675364
116223148,260441081
116223148,64879583
107720462,252990863
7234861,61306353
85438708,357308562
107874169,208921735
105744471,155296803
105744471,169906652
97357434,372150123
2319819,381012736
24139240,37041433
2319819,74863763
17883538,92471703
124935727,267948456
10706095,348364238
111894319,207760167
111894319,297742179
5942869,110324554
5942869,41354387
21790996,255007788
59567091,115523903
98047837,170647988
48885147,314531274
43491458,173774707
107351947,335309109
91081942,105039672
70776553,354055161
12297890,311144289
74920230,45932649
132718416,78428355
70503301,373118445
60575815,264613721
94308406,74061024
98507442,350931634
35896466,222884917
135060562,304333253
53881441,157984068
17276026,395387173
116567678,201442947
114413180,10804865
24808643,195733210
129525953,344867384
46610519,319256660
2934039,17249601
72358271,235078255
98669047,364285439
130347983,91946989
138008976,88645514
99529968,339299341
140423268,132942422
120513537,378233548
501286,292243173
96610296,122165458
93080101,342048528
55889877,73494526
118194231,393903257
11552428,130586940
50343267,32642119
115636067,12596103
250843,69840714
70730514,340986230
6101177,143063993
62672024,241747558
66566059,40457042
66566059,31704154
134233776,183313945
120930204,78848235
36339188,87230763
54771046,291528447
99784621,212519696
127668936,198538563
5698511,360091981
59567091,236806837
64739789,352211501
114802994,178789856
19320995,105597585
87466107,13000660
31850208,32315968
91081942,319629505
93745270,400186981
93745270,64972224
50244004,132294099
32145882,13254628
11551181,17677955
115628589,115398514
96581322,393593279
1857066,268104090
61269594,195579191
135321413,52605786
61692878,134562302
89538622,235560408
90065698,21867636
46661935,185406972
118095983,108435770
76707547,58727293
31408686,91835682
84698728,396143963
105591402,194109891
116232438,307875925
115757977,321677072
1160607,42011660
1160607,177564230
2302002,4548448
124107376,353281500
57499087,388570315
93791092,268971847
121952115,85830366
95548781,349376936
104298835,29748912
63339028,307542219
40164889,67014213
6452476,41734426
6452476,101935702
96524948,287986761
54200331,65347713
12472346,280310939
100121842,298789533
117765542,162039800
116852827,333028913
118839375,43964167
51311734,207817630
95221400,128215649
112539954,323728114
81182608,303964448
84556930,351902759
84949737,209008660
77339861,310577673
5626464,163662003
77339861,308544402
44580650,56123725
114287271,22188685
105632814,254508596
86770260,118651906
81814142,258335210
138008005,327907735
85053285,167074648
85053285,399577345
52820979,109899141
5942869,109978739
117902605,49778807
64463199,174178790
70776553,232701850
70776553,347494739
78692954,380012855
111894319,231832576
24139240,313408935
98809181,309405367
98809181,318316154
118986002,162716654
43491458,160209562
57810665,349697707
108969823,139331783
16851866,342605480
106873777,362881420
44446177,384434535
82572658,55674714
109623749,18730664
52534043,94986027
12297890,76084869
16601904,210140214
55588418,319317396
69050200,76575815
66866811,176219788
50927089,207030856
189833,282736906
57097264,305885439
65680419,254011390
20487789,258050319
20487789,354850130
2319819,325035187
18728199,144846933
124790821,308296384
131595891,365671043
134294014,242801428
101903161,206888971
27863196,303625840
66141533,304491492
58173672,210508996
106335674,186245110
127806965,132533259
127806965,331807805
90689083,189990953
91301440,9481888
7011544,202377294
96352312,121825249
130831293,20060299
83108816,35164523
96507797,168693938
11310078,16683655
134473908,240153154
19704074,123339153
23367131,369684094
118495978,116470773
