userid,itemid
94991675,48684017
96352312,283716231
137344822,335588066
141323792,311674876
27964788,357340104
92386613,321007920
97795315,57944339
6643814,64954032
19589004,376219845
189833,126045914
94480146,88196283
70851841,316952854
101250285,63223214
127437540,91147963
8750098,378836132
45824154,342994562
42281108,166654613
93080101,19630722
8686191,49266016
70157276,312215377
70157276,10038748
70157276,367364985
70157276,194472360
25477392,3982150
25678919,368266546
29582784,316452582
56946643,160401607
125135169,241829295
24808643,218664917
43522898,268631518
111595300,21916616
22340122,161800653
125411948,217256403
47551029,112397033
74534491,198197433
112186714,370946328
61628772,274031735
1334962,121128466
66831202,356802513
3914310,102533643
92706593,340570598
55884426,336724271
71714329,252281360
97293816,220698322
22874532,365474280
92386613,273201706
110844468,52037566
131302242,382666867
131302242,275118760
69174349,369200727
71582654,194701908
139948662,130487247
16807373,29703264
96317471,375164523
82572658,185275844
5686843,102811358
124674826,125593389
189833,59582657
31751984,351876321
94489517,289418240
10455102,198581947
73416552,357435841
63489689,56898793
97730927,166276470
126839170,78453235
55639966,341083622
52892259,32131078
71969934,168034014
70851841,63965101
66866811,315583107
99103824,84425032
27619929,78184147
22393155,49002319
104014368,92930841
39951811,6630108
52589143,211808982
54771046,139510489
27662805,64165674
14524213,341225243
10319860,225988839
106145444,290728567
8750098,113307139
53027238,177747941
90642791,140486558
88271974,228237085
48777158,120413603
48777158,105630651
42281108,167323581
42281108,169883290
42281108,8983573
42281108,191792920
2720721,166416697
136394248,142375514
8973625,248105133
117222178,381747656
97217634,400862557
85862488,193397194
137625581,402578186
25480257,196693626
24000198,247787682
70919971,146850120
92020710,10696339
10653322,390162743
140730073,282546171
34403746,240877297
101511260,305669535
79151138,206833072
103842377,53220399
92010623,249480376
75844368,127298878
92020710,109442634
111595300,119234970
117968156,88964509
117968156,198598306
109613455,15738126
40348089,315583107
139948662,34369929
45824154,332109061
42281108,140486388
42281108,93234767
119765198,226327034
68382361,136152606
77743407,150028532
39951811,89005914
39951811,137308718
39951811,1799681
6336487,249424847
137625581,202825752
17886992,224861726
35193012,378684099
55588418,65185578
25477392,111532539
107874169,190057828
65683052,48633803
125064940,359006236
95721550,346405796
100876687,343438488
95948031,36351033
123829617,221603862
130831293,400625953
97733928,181915234
20564639,160383049
96352312,40671814
85862488,367255783
85862488,387124424
133665536,294561786
55639966,95064046
73202533,159781313
99784621,244504324
53687535,204169074
1272577,172469517
109613455,104343722
20078969,8468915
117222178,92556188
135389236,49605352
28969349,365612535
608951,333146584
90980691,184649762
66831202,120317398
32837469,93213766
42526349,337872298
92020710,289713006
92020710,265907791
104732482,39438543
126839170,21069935
59698667,141986529
111595300,233723313
96352312,139712407
96352312,227669072
69255232,142941469
36233277,237236495
20903813,223875046
20903813,152521101
55884426,239133389
55603065,150907733
98179152,94892752
17821367,107988807
102033644,336005569
9056309,267172018
131302242,256042096
27499498,182662726
139475729,62468694
42281108,149358792
42281108,220728562
112976136,23292243
81322348,226718084
127168253,167074648
113370250,276149440
96332918,109639391
40070893,133649573
40070893,99490426
14524213,117975827
124299878,221406014
27964788,309834890
133152667,315583107
70157276,155086821
39951811,142667148
45773960,354210694
36110156,199194859
88271974,275267792
60441587,59392125
18374505,261604780
137625581,156632781
71582654,3378345
92020710,121480164
92020710,12585561
2045844,219035141
39980859,387733221
44683766,122340071
139475729,248860365
139475729,72633687
139475729,200576735
61628772,76240307
1619789,314776998
88120786,354183810
29150925,374831821
62364748,105912815
10825402,137811747
17007569,383940056
56009546,374999864
9056309,350325959
16807373,182409408
16807373,219377965
42281108,102027380
42281108,174459569
42281108,327554879
82756067,371064531
125042644,107849663
2103285,374567157
10653322,274261597
48777158,60810135
71090781,141308184
85071667,377408757
