userid,itemid
141127578,160634433
115557934,196745649
93509038,357838269
5440164,347148565
138735272,241785731
101016413,184876013
128180595,265826030
102033644,193064998
69251001,14121543
135196347,56630239
137663887,243699571
108331566,339864912
132614903,17556221
9695904,152800753
7277182,66722357
106547164,335862230
33245877,230897442
87942719,66982723
87942719,199249620
93945524,158824352
78574430,355420106
78574430,29228336
48470191,290193921
121148622,31532943
38673719,113494096
109084676,270664611
15987177,369875217
108179658,48394471
100012968,307406307
125871904,399049195
78068981,312170761
128180595,371800240
31937102,95910606
56444539,266518564
5798831,265326454
116763688,180345532
109084676,351532019
30740491,185760658
93945524,176785680
130216411,380992474
32845489,28346734
28743854,305613858
108879821,387106492
108879821,186176858
89160493,83000184
8750098,378836132
84676338,26011172
95221400,251124746
109522308,197720725
46312993,400991618
3694961,246386035
9860181,166475921
138735272,363869451
83832211,191275614
45101614,73363793
29582784,18910888
65698133,96863113
21676430,70078770
124882030,227391505
3543407,307811058
48962145,257929909
10960939,164666227
116349225,305365136
47237907,403917364
20243905,321739959
118282748,90395886
20243905,371414205
77374787,12265214
118522478,341690127
65683052,311119124
47710892,154465468
83584379,334477413
78462766,188843634
101903161,357104534
100684618,322461167
110033398,187426274
107113176,304628342
501286,345122907
130031214,243144895
64471307,105208301
87998227,100840973
14759968,257243072
31943268,36454016
137129651,96160664
25945368,257904822
34393089,112735110
85862488,173705692
83345819,37823257
42601828,74511799
115129419,325115983
77443046,371505056
123701491,335309109
58156669,385485722
48776635,392242943
62355811,48295154
57636921,298206428
20942421,11326867
108879821,174063202
69251001,3794967
64493138,313178639
135410830,1358524
10525504,321646366
59422637,224049950
59422637,366590275
59422637,118279193
137362349,49491453
10184170,7783347
43987061,358922461
82756067,6594746
113135549,267206485
84676338,133627621
84676338,137655222
131254719,160850405
111695487,317530338
118282748,304330531
22040312,299851899
3694961,353539615
3694961,244942918
3694961,193480807
140502795,352340108
44614693,133903397
78574430,88636362
78574430,212063512
83832211,37821359
47237907,47052536
100968525,192901416
32191955,147579015
32191955,395082504
138735272,81100812
33245877,110569554
54072669,223781269
86723232,136242516
77443046,161320691
77443046,397027489
77443046,90770898
87942719,194701908
8913893,242763705
115129419,99006746
30740491,164567610
112345599,264264411
1666891,343299064
46433093,44523695
49003690,194554484
36110156,378878990
37447725,272862600
69255232,228333997
69255232,218392493
29197258,242052086
93262868,140019743
53517495,313891623
105591337,129991741
45796530,247114107
3694961,362898947
137531842,394888882
57638892,136313542
136482450,269514661
66132570,147996543
60660467,231950057
40893979,384386825
36863326,129651806
36863326,156641612
44908934,81201261
15381495,161349113
33173119,9466715
65762927,111152415
110007607,135117255
67684356,390411593
48327589,106803580
83584379,353619450
137129651,402831904
92698575,323385222
78127630,273846011
61459598,76814950
139423598,192046540
76955385,85739281
16611975,306593949
77443046,345699490
21740397,622520
78574430,350898954
78574430,141379351
23095086,213035171
3304327,245841914
138977388,6026301
140502795,366470794
35205411,195443517
84676338,164279961
84676338,113270279
27840504,62176933
33797179,307885486
3482403,218341790
4752206,104975474
4752206,54423660
137531842,145292389
37844114,71269351
131254719,374992616
95471305,25562247
95471305,331501129
62355811,384100615
104683710,2353842
74056865,90641571
92129979,9038897
4917287,84184637
122462305,250795332
140502795,237281633
84894979,303625840
81729056,201067237
40781736,164618396
53688011,208179312
131785898,196155718
92726270,202476364
15688979,161494225
33682194,302528375
100288957,242930737
14735918,18571305
53154333,161566363
21669502,154844420
86641829,194591138
6177572,168504594
5196815,349051058
77957775,157737049
81925863,299012250
63727001,61360068
77443046,173816475
3694961,397649395
37019520,139306869
139750127,38359465
135846989,279657185
118194231,48911130
133271218,296275950
71678956,209768553
137129651,378512352
137129651,394051040
140951912,404202895
116349225,15880355
109179391,16197250
64471307,326130220
80803649,235192603
57638892,32389973
57636921,305244702
110659116,196108877
73746330,237993730
102767670,104562108
12730285,14136232
97974838,399458626
59012689,180597544
47257431,5375121
69697214,18170459
35603682,167074648
108546559,127077749
68961612,13506760
22874532,252996824
