userid,itemid
91829241,334674186
120305341,242714991
25778057,399262120
104200605,329620027
18375619,171975752
2720721,71008202
81901472,31074027
81901472,224861726
130765659,91959495
119957219,290240134
128396032,283846012
84865876,332151501
88927446,372869736
62034800,305613858
11162300,87012989
114955187,364451640
85081309,151935356
91729153,36662247
91451574,222534105
50244004,11653679
19375389,17869460
9299440,111297895
58784511,314903844
82996925,181650512
137362349,223705799
100871846,88103682
48862112,238678221
132692996,167074648
45081001,220146960
34424883,397466564
142120051,99813797
18288442,264304300
18288442,80786966
58479383,75681830
43622802,170722931
43622802,296328920
137982775,197023807
48689754,104600091
18318788,16009123
117003325,307270637
15688979,107913309
134233776,193048944
26502265,168255573
131890544,78808516
35967863,398439252
117547978,174519978
28086954,356442377
7733967,295915946
128814993,242599589
25778057,145677956
83666727,211639953
25477392,226973341
105603256,139443848
45581890,84218249
43622802,35854008
141290489,137228165
23231484,150028532
81901472,400234108
124052343,206712217
45081001,174692253
45081001,389459878
59864388,326291108
103174200,169978120
97951451,282299312
59781040,36349871
76604277,295489759
22555846,25473637
122129011,195672044
7175674,123747477
120142224,117821510
19399879,212835896
85497599,86228077
76910457,138517584
77443046,266241013
77443046,302845507
41774315,189926064
122679643,39073847
59736074,393787761
15987177,169564931
93890776,279500214
109155337,50507359
49610523,295787187
99735273,307792517
58280056,40525678
94428036,66769042
45081001,143050797
25778057,195615692
3714513,38983117
21465106,103966620
98047837,232431562
101685919,353381230
116520218,123904155
98047837,8281963
15987177,4079767
91729153,363238492
36808723,27961728
88815441,68454568
43622802,153672774
65200157,378519889
27662805,264212494
11197151,12302286
115275150,401433516
75131016,393180999
74142122,178180533
74142122,371309342
13444072,284061880
103704577,342238881
103704577,25367953
91829241,185639101
91829241,119204007
60535085,289795155
123562447,4925922
9299440,111939376
118051628,186470868
86568201,371246765
112186714,34850337
47043568,311674876
120841661,125459345
105805037,158107326
136091846,329620027
71714329,324868644
22082857,4326066
119990802,135069422
99403228,335309109
76910457,150028532
76910457,14136232
17117517,79458737
58784511,326130220
17503742,36097647
136506198,243582754
106175697,163311738
95448497,191455100
25778057,157507205
120078898,150245677
11208268,302239619
135171817,273052482
24219008,80310268
135159590,45087650
109155337,273236980
93890776,375421720
121034306,314973510
97553714,327057835
119990802,282720267
97821126,359932492
12570225,266234389
12570225,112189393
74142122,227224218
48327589,157439036
77443046,365385209
77443046,149593000
11106706,59987841
101050024,336095975
9299440,242467692
23231484,118736393
76910457,181272362
45079225,23582782
25183118,222257739
18375619,54481295
22841491,53679063
102028300,273171351
32438624,267863621
130041655,21964742
81901472,378234854
32432926,178554546
2172795,388780793
78992546,364760546
45081001,362616430
91451574,43395928
121055099,37623224
21465106,59692425
20686051,56775158
123562447,49200276
16891199,127415549
114955187,361995882
2172795,319447063
68428732,121759744
109891166,18880761
98555860,231666589
13166978,283846012
70978759,200586773
85295844,201671031
11208268,151492990
25778057,244628546
73758282,112548942
67892536,240712494
43622802,320610219
43622802,401740921
13444072,265725106
103704577,148256800
63174613,318674181
93675262,104202558
107653308,313891623
11197151,213275783
95847735,347649518
8445368,273703984
32684812,174586027
38588481,31001329
81901472,130618291
46523853,80943605
106976106,299332384
12570225,389980902
123394263,355624974
123394263,168082158
91829241,357403554
18375619,32014647
18375619,351622530
77443046,305222522
77443046,88762777
17029867,302999260
77443046,260498887
77443046,371957447
77443046,276430210
32438624,33082432
97553714,126325671
137129187,249690939
3495324,376157449
4364079,258496286
43735631,310275098
124719016,55891825
91451574,199531861
27808271,343810582
59178238,89242693
123562447,396329583
43622802,283416174
49452583,363765571
53416987,66736443
75441631,386862442
140158728,240511149
213655,250847704
31408686,134723814
66749139,148773486
45081001,94850086
59660896,317930074
59660896,389632949
112186714,154174855
136506198,160527102
28826774,226208141
76910457,265124555
48689754,7050343
18375619,371437132
78571658,89176742
7733967,124684050
97162031,274473997
123867870,147450183
78235318,307416841
21669502,350579410
57062999,21250088
29983125,55111561
57122531,4057656
111195634,202991106
134233776,62858944
140628062,334085347
93675262,285140066
109258006,311422610
122679643,219189973
41547180,336715742
17503742,64712806
81901472,312288603
41261027,327226671
89426847,105004154
123874325,171561949
3384843,15562975
77443046,157881102
77443046,260861928
77443046,318031950
135566570,12979733
22393155,339914970
52610714,169358010
112186714,277202673
50312283,349051058
137531842,89290817
100078685,272315896
8509077,157581405
9299440,186069767
41261027,56675411
22555846,374552659
6997005,172184440
136506198,92632268
17117517,209879934
91451574,99331030
129527037,281398612
53245132,97831825
70351826,195175961
26502265,138952559
98609754,201884222
122679643,254087742
139413160,368400412
32438624,88931903
75051872,74578969
91829241,276449107
91829241,378436556
43735631,23896390
7733967,384176131
124198625,272985263
25249494,177564432
119957219,390181058
119957219,325549497
33940605,20437359
132692996,92397004
120305341,215404349
53688809,217313981
