userid,itemid
49337150,74298118
106937011,68366856
97933481,184581788
68265275,267866590
75533954,220157158
9710339,250234049
51492142,257162740
76314785,365718606
114290242,192877263
45824154,115842631
21044561,401621008
23260181,313313831
45754541,21143746
60575815,392618384
86239261,282802138
108527493,88009458
108527493,227167284
20379505,171674027
34665001,399139326
105732108,28246761
52042648,156336198
80421496,226392543
69486826,12596103
7138866,242355088
89258714,165767115
42599112,292243173
9710339,111615066
9710339,234987354
89918216,172407463
43348892,554549
139725346,270594952
90009214,277490651
69255232,138765182
67202688,5968876
98908158,391979557
82483139,106735711
71714329,223934409
79314283,289280990
100816273,303334398
15171548,31743091
141324182,345297310
88340891,348857121
48258563,229599676
136227449,83528426
54711585,290514140
54711585,45061807
58207246,247587178
35389479,269198641
35389479,33782456
73125482,343548283
11589162,27653988
59797150,222253386
21605110,285698835
93050081,50023170
86299044,398105124
29819397,223756741
21375743,314096331
130620874,212791114
