userid,itemid
101828853,345320110
49830169,116609901
26801916,307541189
27839004,391895984
91829241,70870582
57548588,48821559
38597498,71374061
47436377,53323098
15386874,394689795
106469828,396806027
95471305,125452908
95471305,370606397
54258366,126384910
56800934,157984068
26502265,283147616
125615177,136481691
24123047,383191258
121185603,208412071
121185603,108228162
121185603,99676099
71126415,172279901
128914790,144220345
133838164,125695683
95706559,184977
106335674,128686213
118716181,99562698
62043708,334110734
72651215,81850631
61570016,17547723
68359578,264374417
11731068,164284569
35941637,14136232
86038768,132708853
71714329,323659613
71714329,404462274
99989881,148146781
20116814,322853257
97778243,254087742
52655107,25491665
124890974,195477432
136507295,311499944
104468262,51796574
119500931,343979589
119500931,143522509
58456864,209970129
61740927,143199588
54711585,389357692
94827522,104202558
22393155,172871997
71126415,296944437
71126415,392618384
106469828,381552413
106469828,325205169
121593952,349696848
39883816,287172448
91829241,160554573
1188241,67255529
130079327,258315758
54258366,255707253
3227231,260149400
3227231,250648954
108168148,280304928
49815803,71909782
10539406,313361091
122231018,216562056
12369583,346231138
59394022,142732834
124660415,25240065
101435898,158543476
123958666,322574435
85633095,143522509
31816906,7494881
131890544,90104377
34194469,238023459
97122756,201556614
47152738,18217037
39980859,210726735
139756567,254363757
105919960,332683907
75393724,172176303
54711585,41349136
125889163,67939192
135414688,284993577
60320022,310930452
85057275,349696848
7507359,245040253
105019487,157283607
89258714,37911426
51492142,184067625
14447131,81286222
100753537,296004566
70370583,273640386
18244844,380907751
43621565,278612572
95471305,372588030
59648886,64712806
70486234,394482888
70486234,377931443
9092898,131796702
84556930,311674876
17220524,169316912
98609754,283721741
43735631,135821237
31816906,358361833
70664970,134459803
15688979,218758425
111691361,44689600
59831058,106304028
60320022,267997086
69383475,368060624
74656762,123631811
49579858,32907908
12214179,92352513
47237907,57966125
52534043,306919786
35389479,125695683
35389479,364026892
124409414,904098
86581662,41921361
11910007,132500384
29760352,311499944
130567891,44928594
139275985,338635770
65667723,95709851
2720721,324116510
90479167,69517157
57773119,198103466
117003325,392859533
42681705,170616203
71714329,360564031
7234861,271577813
96509906,110247316
96509906,310560657
30100119,185391731
94645713,184794264
131890544,203192611
110483148,400156982
103767458,84810515
40711894,75100402
37601526,125593389
87077725,394266005
71126415,155588002
124409414,263773595
56995817,96801148
29420856,383160215
140951912,174870964
70370583,204249826
11910007,316900792
48777158,285772464
121528560,167074648
59394022,339369991
82449509,2416521
119500931,360869379
110033398,230029538
22509276,235833685
18288442,177595655
11246070,328301283
128960133,304420309
29326716,187733229
6101177,272645355
107209058,397990849
96509906,374698358
101828853,157632979
73884777,283356288
75548296,221382387
43735631,93458054
35389479,249847751
85633095,343979589
85633095,205622614
36764652,312612899
66588610,343569284
12570225,185354406
71126415,176813743
10539406,235211274
70486234,16322108
124323271,202559626
97389266,254395383
114115623,46242042
34104714,111617650
92892459,120953443
130820048,235722326
16071365,128960574
3569244,23135289
85633095,215493908
85633095,71312881
103318450,201556614
72251098,144552150
117003325,367330769
29420856,291119713
89258714,273516989
60314888,320861305
93945524,9180017
93945524,6831192
59648886,221741746
104298835,369567118
102550958,294428912
106634442,56560903
45659906,267555254
121185603,391207302
52797666,257388242
27032913,81059297
54258366,88038214
83062037,79427606
83062037,230054175
102028300,161671931
43150394,347462281
71714329,206779424
61570016,177466136
131890544,207443531
97778243,378020872
37601526,28784912
28948171,379532935
93970634,90004782
50834210,201556614
85064035,134044411
15437545,38046855
100012968,111347106
43621565,37757895
78877674,335486848
23231484,183798570
123958666,167686175
70138205,229820974
129814737,74300412
45659906,137464776
8688021,380809178
105805037,352853439
105919960,310683584
122421140,157149058
71714329,255990926
121593952,67666970
71712016,351506008
135455673,174629039
125889163,290240134
124409414,363823378
53552500,118595236
11731068,147554143
110033398,154936008
97409607,375507367
54258366,87569385
129265493,360186891
13385262,60382547
113135549,180951145
124016530,87784203
31663890,219566776
66588610,79717442
82449509,206381733
69383475,374312620
88079688,279514982
