userid,itemid
132614903,320525658
11141921,130657814
100459462,247346527
100459462,219336480
59763374,116231623
78045043,184692415
17362237,189421788
8499885,291508723
8499885,81257283
8499885,311265218
81470571,36666607
140910777,345143863
97729365,190459138
94148058,23141967
94148058,30564887
69144178,203456761
11774110,367866845
115557934,394134698
48327589,160855401
74028981,388998815
9821001,250323139
