userid,itemid
78537035,80446342
93383888,391100370
93383888,333458567
66801315,118000484
88614983,169410294
135968605,208696726
47289191,63461578
58238111,97219145
43624984,386664859
48793683,149893914
48793683,142525342
48793683,201909964
53568053,98296288
140944295,232238697
140944295,282347912
31729893,65652571
77339861,127667486
83929585,132899530
99199943,171887383
44193672,124951758
3304327,126568564
97130073,64333515
88972430,92665593
4231989,121894970
4231989,215217666
8499885,186272305
31816906,28014927
135060562,18828407
121970896,401238268
20632602,88343029
141906479,255258328
67743134,223052335
11141921,143241749
96219418,64422721
11089553,31238685
113830171,111862069
113830171,346412925
86239261,327319461
59746563,401361225
133744457,249082793
113847593,182961130
136302349,15690915
136302349,158406739
62355811,166481610
106937011,277658490
97293816,76517123
108712668,256675518
36738292,256014714
41798966,309515561
100684618,106800669
45795160,199439204
82996925,18880000
10770527,231320843
120845902,36351033
68961612,96346920
123700872,320025006
87234675,29267960
84865876,298959548
124856265,209362758
86010915,110193831
88290400,156360991
29420856,300849749
48099335,386929965
132469710,243072221
107376559,19847740
11818955,65463964
41798966,359397344
116763688,199350107
67743134,18728552
59567091,327321622
98607707,316061120
135060562,40554981
35898338,274989851
135060562,576232
56892801,261597458
116896377,16993416
20632602,120107227
20632602,152640100
77339861,190390494
77339861,312073248
96646002,49002319
58008140,377790237
138505346,58935501
131097518,70353657
110033398,83282649
44059193,337497264
4231989,344189189
36457777,167250841
36457777,75278218
104164603,223781269
99900937,378010769
35699755,377086296
81901472,335031741
88290400,382023577
55305887,170742994
83929585,72223046
113830171,312601028
113830171,233973917
57940111,95138120
116399303,367077504
3304327,334102454
3304327,173823436
31816906,369086232
140944295,23588298
49429733,220254111
123257150,359651434
35389479,75741952
124719016,141193442
136108072,267460861
97126088,95048113
71237773,53581218
22125304,105424254
22125304,77191833
113830171,362798415
138505346,178710875
11427000,337685286
82936710,259013587
123842164,210028466
37690066,5145654
14804631,102750918
3318666,22124818
10770527,149154019
10770527,307792517
78537035,203232018
88290400,91994343
72132223,283117989
118661338,157196064
77339861,21731070
77339861,88064781
48793683,209982326
116399303,246753729
47289191,281630482
67743134,369114490
67743134,157456232
1160607,306460973
8499885,10011052
109772113,57185144
85296442,397714489
49893764,169455466
131790847,245145987
83424956,42528907
57808521,259944030
64318871,136192461
81901472,96383275
35898338,38029348
69117671,3700188
52548753,207590723
15484510,224861726
131595891,333401457
93850991,122508867
132469710,162866699
75326382,261466562
33448326,316188457
6101177,52716418
89004886,374890725
17276026,126954399
30439138,264806577
136302349,54740713
10770527,145325934
10770527,275628131
9367616,225583047
113830171,55934458
81756097,191582217
69255232,150317581
58444103,45027829
46313814,307792517
2745737,145707448
47220515,55128868
23165095,370200427
54214799,223343747
132815324,134058902
48793683,384956688
43052420,77600148
110285639,290316880
123700872,152481824
27050179,327849
46486820,162063298
84019407,220315473
13103318,13017276
3304327,35355663
131097518,308970424
131097518,75922345
123842164,246700861
21089878,377196944
135060562,142080440
135060562,167924879
71929773,385339329
