userid,itemid
81964332,130358847
52844100,110955121
123006863,49473236
74148418,141654353
60320022,134366643
125255404,353211645
24580657,49831543
87298447,165582345
52448630,305613858
5315279,316555195
7254306,17012330
7254306,40177521
77801990,325140112
124196795,279837823
85862488,362588674
55055762,156829708
117044710,101276445
16711679,382910492
68917618,18189868
116230289,55880759
116230289,332666337
110609527,297189143
122231018,340991059
14012650,164624597
56498516,32859751
128050388,21753910
123006863,139046862
13824734,397053842
13824734,119764689
91339068,81853872
17340020,360366296
73407945,265552914
49003690,164643812
122421140,147769883
77522552,295496890
83345819,106925858
123867870,63591238
98338449,319308897
98338449,215084067
109560964,123339153
123701491,239200348
5315279,300991619
51492142,154168523
75819271,333637446
74920230,55572216
106335674,181700104
43621565,387412523
70486234,292049175
31565417,131349917
96317471,327988168
42677791,193233692
7254306,66775695
7254306,76678486
7254306,28463937
71054049,159815374
82756067,281002959
1081595,191921149
59698667,183630870
131719920,123549372
32616448,264063277
60729896,387344672
39454183,138410757
115614893,167074648
51013339,66817154
123006863,195257285
132223788,4749728
19089759,358795720
11683605,391646529
135488940,358283941
73407945,314196278
111894319,63237878
125255404,343847865
125255404,237871728
125255404,398875755
1188241,14645437
52842050,197068928
19985990,1046852
21089878,212888005
92020173,161477028
25871996,87342419
110609527,58496562
4077888,221185886
48793683,283227153
129011195,338239150
2720721,229937058
37573814,243463351
69696698,47271150
16711679,328559080
70978759,329816195
57808521,58866800
35202757,354834217
54204561,201637385
86239261,402083979
40164889,127487126
121948387,131904115
30025100,193895301
80803649,282132822
55685159,147697409
68917618,172833443
112186714,128554112
22369795,99358035
103898055,310599523
54949966,225513607
132347980,218887120
122421140,300174559
25871996,20153871
102139569,299534604
1022699,390181058
125255404,50036925
7234861,43722167
7234861,54934698
11774110,111133758
25874658,22003379
75819271,314903844
139275985,326494007
23916542,142918177
72651215,258957141
7254306,369850266
41158917,166941200
93675262,277324242
70573626,68000960
27032913,1616026
109560964,2891049
33687452,53122401
54204561,86983099
29429701,55402813
52844100,336310004
118716181,304020005
116230289,340737606
70960824,241603146
46598584,345895954
48793683,219310944
140563378,115716963
100896290,62768858
13824734,99095184
116601750,334412021
41279667,169496876
52957351,89740734
12039328,67592061
56845243,299921532
44580650,55527410
109226434,90899438
122822446,143063993
123006863,150683856
44492877,210684041
132800946,364045765
125871688,294839222
13824734,388131779
139891563,43124629
73407945,394557528
11683605,271994404
134882545,25271595
60408225,177598686
33050706,106925858
21089878,168952123
17312843,25273904
125255404,192175642
125255404,203579277
44985159,78681167
36936257,208943006
120852545,314903844
80803649,381151515
41158917,243829000
93675262,104265023
121948387,135896452
54204561,134967652
54204561,166711277
110033398,56755778
111894319,275118760
105591402,244744584
1022699,279384205
36103708,331395182
101256206,67028501
110666558,372600182
110666558,375419082
128268006,277612971
11683605,176641309
17979588,287793842
2283337,209468455
79403111,95766285
44154986,335779333
41753507,218280049
100896290,72860255
40734813,216761242
3141933,275650836
83954147,209173839
35074988,99078368
13824734,82102013
80803649,143139571
80803649,60895400
80803649,94834725
80803649,190939998
98338449,101459563
68359578,273262488
59951693,280114681
120977495,8759366
39980859,73101302
76352172,178366836
112561774,54625093
132966536,237126594
49003690,356503934
119916622,16652948
83334493,80975456
90958308,9241169
37208119,18956248
10184170,49276662
22874532,270922441
