userid,itemid
77443046,136297403
116731919,305610363
103036341,134379546
126046148,281594423
126143015,43112457
61472535,217839179
118228924,282356653
118228924,370756128
52622361,374372301
17825390,296758325
118425520,178049698
69174349,127059657
100027681,201686000
111957230,143203248
74285031,43372290
3442818,365882029
98392652,223240484
90433252,102173234
117957849,215049055
130765659,16652948
121777817,337446718
108810522,263591492
18950879,210234633
38642555,301140125
92156910,20389318
32168566,279248567
19338057,1005945
88945335,289250952
41158917,208779453
71631705,45212101
140257001,378505512
70617695,148270332
55487726,174714949
36564172,335309109
107874169,117208072
67743134,331807805
81964332,100420420
91301440,302254756
59564210,380433
30368071,280146368
71714329,366514336
20180785,281697372
93221058,205887533
98908158,323245813
83954147,48785821
132614903,264158866
13385262,147876048
17362237,28560607
7267531,255495430
124409414,148719892
91301440,322559305
20329246,378634443
6884739,276341387
81157363,220686552
135667654,149882792
118460273,91960331
101304117,150760441
89748192,120554624
111509835,232811244
139725346,42744665
6997005,87825067
6997005,118000484
2010204,20060299
97933481,235111931
43622802,320610219
7365270,21031009
95161544,272542453
102825286,189585903
140257001,88681883
7366396,225169383
108212684,364328973
100816273,282008230
39903978,138971980
127540574,332948319
132285491,285272797
132285491,393946706
47060411,321996145
69255232,395160224
52072237,383826322
68382361,218681505
77443046,37440592
77443046,192553290
76352172,307379435
30368071,343270576
93812622,26452000
110828957,123465932
130765659,358301749
109689683,223293993
72749623,147032127
72749623,128393170
43622802,350342885
71126415,240382818
113135549,144921468
96052795,291338419
74921795,195579191
68605920,111133758
101511260,29561308
63330474,329826983
81157363,190628060
111943165,64490113
92614762,314098854
80421496,150446017
13385262,2061315
77072530,230246129
76910457,17234542
69174349,386316793
125042644,51605440
60155217,187390205
79519527,142015520
44817147,36070325
125493701,347320116
21824858,121045554
15987177,275744096
48908899,344946396
48908899,123797854
3519280,344318839
55265236,319174167
140483725,257388602
108810522,46014906
108810522,177535412
94580090,186214459
94580090,383484405
72651215,168474683
67177972,291688843
67177972,237257234
67177972,107487213
42930798,142573160
58207544,276935606
110844468,106621848
3162324,94095409
20329246,46297865
135667654,387638212
128476994,262553900
98492728,135464104
100816273,159164492
98609754,199249620
17825390,257897898
47416853,401821861
11257305,121712590
103595250,57998298
102366872,2039039
100230080,252508345
118228924,273848167
102825286,73552795
77443046,93138555
20329246,330636026
130894601,404110442
49068752,403119214
28722407,125666923
139220719,87384160
40174741,381334610
40174741,42744665
44808401,111216905
98392652,353327592
29853992,169002830
101511260,305781824
24062806,247214785
53899840,279951192
69439796,255187224
36751669,75812836
67177972,1473863
98810118,388549055
3162324,27500836
2357844,329680480
69251001,49275733
3166978,183372623
104356019,61492195
70617695,200196397
115368454,286613274
41120025,279058182
116601750,342150874
10936698,118000484
28877018,349051058
114494540,150028532
110297620,228654194
81611585,23109891
11944953,211091678
33838299,74411124
91301440,112709450
65698133,241471585
40557275,116533772
140483725,42546873
57062999,281074675
130620874,304963366
