userid,itemid
126768074,157512197
135159590,92944876
135159590,322297801
56265199,69293428
140951912,404202895
78235318,156908609
44221621,250372723
68071856,208412405
77142272,94755330
16943596,209034921
62007671,190914897
131570651,140058175
91824018,52381203
25249494,55767877
55685159,344851378
72512616,55689191
72512616,244031525
74077719,314041390
151617,307057223
9821001,339980615
76143991,148399399
26742658,101276445
58784511,258544245
99781075,320050263
119916622,8250571
126205303,48206324
37573814,118790733
107113176,211538791
123433447,9481888
140759237,288398671
75945861,277295196
4364079,50824645
102833698,113512490
132019582,192410537
10191206,281244541
115078779,298345009
48099335,388002032
57843315,68990289
71714329,36644491
35636139,357222239
48144461,329832248
86239261,192204361
97730927,374706934
136302349,212145717
126077020,307792517
97045271,346698100
49003690,248296002
67743134,130047629
140951912,383733492
100862503,36045206
135159590,200903519
135159590,163768255
135159590,158140614
70978759,177030589
70978759,209779888
70978759,86553110
138720115,72102274
90442425,371186544
90442425,210720172
11879849,371713387
96234838,142015520
129894791,178662173
65120590,10874060
19089759,373228703
99900937,176261830
88290400,65542433
93509038,134850891
97874651,136647471
112133723,396044782
20824894,311263730
56997547,174951780
34994624,199109411
26742658,311674876
132323947,278951924
90500697,390181058
93850991,15160795
93850991,353511811
33162726,179180207
72512616,57310951
69383475,374312620
57824292,300030773
68071856,211956128
104084848,18986699
135159590,74269658
135159590,28501987
135159590,106016835
126205303,137709216
7234861,54375951
79074116,134632501
73241517,350410319
102833698,4504295
119613555,20437359
130134707,198369490
49911829,359955353
1188241,299403848
124409414,904098
56830095,72622742
66374251,155482231
88614983,353182519
91829241,70767905
5686843,320844560
5686843,170341734
142120051,18174644
84439492,249408332
88079688,111839426
93284287,248830535
71714329,396281869
71714329,346560278
97795315,293933666
84080163,358097620
36360174,150186308
42768689,144888903
87594845,345505255
114971408,281061651
114971408,255495430
114971408,267866590
122081386,230970843
15950724,62156634
75326382,278761275
49362840,354669347
66315804,157132568
104800287,253035440
15688979,159055252
53416987,96304716
26742658,135097925
140759237,114909684
120078898,150245677
100509623,23516105
74077719,152651725
15987177,244146609
11792254,264911312
92010623,43824556
51411267,116437764
51411267,375523956
61472535,77912705
12645,386542834
12645,10230733
85081309,170938621
24089111,340847918
64804685,348075786
8679255,2402710
8679255,162039800
8679255,196198743
8679255,390232790
96872131,74284312
90442425,307225865
12339789,144868363
79787742,169316912
10706095,341931207
13851650,117056363
48689754,323672328
57824292,140836261
107471039,299672305
53647731,17932167
66150030,225320406
66150030,194658687
97130073,24662013
44808401,259904383
99543620,352543539
87820307,307115025
113875234,362516777
11361547,107149506
57190135,118173578
86239261,100516129
109553291,39875853
18244844,175100369
4364079,292804253
107113176,575209
7267531,360728885
7267531,78259958
88927446,69167422
88691490,289828915
48689754,332593968
135068151,12713052
124409414,305116590
111957230,169179530
126077020,119683258
20487789,272844001
21375743,127554993
30853624,121224104
1857066,167359429
1857066,256170432
87594845,394383222
130134707,262112219
12000472,165748212
151617,877540
92726270,322217710
37545822,375191071
131570651,185846216
13851650,225470879
138108608,93093056
73851874,340982716
99433181,14039326
99900937,80316470
48099335,2257421
76558003,375577299
58483297,313405059
128814993,185326850
3375066,60810135
12339789,220371607
59797150,177315012
96509906,110907168
141717702,251853732
44748590,68304369
126592405,398048475
49003690,309598898
85558599,43102667
10770527,166590738
61657695,113072116
61657695,156581612
61657695,245035855
93444311,39387143
27906720,309580897
96872131,219695539
26228110,74823377
135159590,152144206
135159590,35868802
135159590,111019040
51492142,71034173
129685421,285571239
87610115,784192
4053567,222179332
109689683,156654067
58483297,109536190
140774910,131657057
118545642,316100297
109911889,125699220
51411267,57944339
93284287,224686418
93284287,72471803
126205303,71192220
129308119,357222239
47289191,63461578
128519267,259139642
66150030,254594977
22584113,62667664
117003325,191790931
1188241,259657278
71149953,16202623
104800287,255064448
8913893,173634419
109639486,400848260
96509906,36651146
57190135,16478461
97832135,367051154
51492142,246700861
109128473,147224060
25406015,40279992
122421140,233736089
108473071,280668731
109553291,242260790
109553291,57348205
1022699,193713893
85271128,100512095
5798831,192591319
124409414,223766243
124409414,154239840
87610115,114251649
87610115,26467000
87610115,246527912
10480818,344523645
123995552,340366882
130547450,188667499
30590613,314903844
44221621,229353553
1188241,210554049
99968428,145002980
99968428,265325348
18244844,163191359
98238017,329339741
33513319,303205878
127341390,376159216
79690063,87639947
61657695,16057003
59921221,174948024
109553291,139300433
120330409,304569642
14705382,380145886
71714329,273264282
14282886,379107313
12202456,303625840
90442425,61023801
124409414,278326335
68343951,177267069
4076820,51168222
7528,374890725
11792254,295069996
141717702,43297070
56009546,299143007
44748590,192767900
135159590,147450192
16601904,178215536
15987177,350772224
87610115,385722504
87610115,143696481
58784511,304604760
100862503,319563757
70978759,228629253
93509038,50915453
93509038,82016191
