userid,itemid
26277198,91663361
114253675,161705551
114253675,74478080
58479383,75681830
51689371,34371170
114115623,6198037
130594670,141851487
20029510,26299454
57450756,141109138
87397369,287344671
109331295,169661766
21266227,227904409
71714329,204290508
93970634,77790817
1486585,135893574
92502609,190297574
80332039,295475969
80332039,178842777
80332039,300159422
104007279,345430766
124926433,9845140
115153145,355303822
115153145,211151290
83469580,216599922
21085638,378971124
70370583,904098
89931825,347069227
126862652,305613858
1211225,404445127
34578527,262423558
95253222,126902916
95253222,3264765
42526349,385466119
27625670,133370136
56373208,121413207
81925863,327378015
91824018,177899248
68158918,285364607
14012650,227474082
10184170,4031650
114253675,183795431
97733928,52746374
89426847,340146766
33829137,74447203
82738660,42310286
82738660,388438681
95253222,16631057
93850991,353484723
80263315,86248353
80263315,196887338
63082966,40554617
46486820,88196283
63382216,216053336
63382216,68072161
82259162,19748438
2128246,397670044
1944583,387742424
136108072,257027974
70664970,372498178
106672791,87407188
89931825,24385699
157097,346049718
27662805,70158813
28948171,37526407
45074656,229482347
80332039,379222402
55055762,102356872
49911829,152651725
87397369,310542940
141870015,392442223
51492142,246700861
3166978,251377214
3166978,166621603
93970634,2353842
93970634,145393750
51099335,163066513
91824018,368739878
115757977,316957378
23613746,323582185
90805328,350646404
106672791,248151469
109921488,182835359
97045271,254077975
115757977,74592514
10184170,118384060
131701813,292653755
77845023,117328359
110532180,235190847
114101799,264951212
114101799,322063521
101511260,291597221
8784082,123490757
12925543,254558214
12925543,169231793
3166978,75750299
59354562,43589536
1944583,140527510
97293816,117273070
38479843,358173677
88503688,107149945
26277198,175406012
68516560,357254793
111246826,374042599
26025143,345488785
78129838,270325627
21266227,112211265
11774110,240511149
87983348,301140125
418175,6039035
418175,265083605
67822184,2357333
95869367,93840333
95869367,23588298
52610714,66216866
90251602,394164341
107830601,324828295
119765198,34594006
80332039,92859472
80332039,177425994
80332039,138556824
80332039,379623198
80332039,155530774
80332039,13797050
66588610,277474090
67822184,9562887
82738660,218210421
110058610,9267693
17172693,369604866
59831058,4225634
105271091,386709513
61743492,65913215
52891027,369872612
39741393,171196502
37206341,182344001
29876306,133686898
66850651,339169746
66850651,280607812
59354562,164036175
22497620,355046323
22497620,345636386
22497620,149577514
84902483,119745920
69389641,368238775
80332039,6042183
80332039,67984757
21386838,16652948
26502265,38480384
23130998,354857864
47237907,138368820
81729056,223738122
87098913,106238480
2950136,39412112
35699755,210574877
3166978,1669206
67404809,25587737
97293816,261125990
22425841,156809128
95253222,214073812
131701813,40147529
43735631,161034447
111246826,244798604
26755560,73628145
12925543,115842631
12925543,307911349
138265467,201443692
6317562,114102982
95253222,128298294
97293816,242830962
114101799,322752343
95869367,105656808
2820961,355057822
89737857,255563290
98890086,193180230
23446150,88218001
27845176,74768696
75393724,59138483
8784082,361110174
1211225,41598685
3166978,227252750
3166978,344976801
137129651,271170961
30360670,2677360
80263315,308050252
85862488,252548575
86388311,3895961
114253675,323934645
59354562,155777698
2128246,311234607
21266227,202257299
27625670,46344213
27625670,258897162
74507077,84151403
114802994,266669793
11917811,93292119
119500931,88038214
137042532,27243619
46486820,181865219
80332039,117794328
80332039,402997485
107475844,219451801
90333804,344446455
71714329,191779815
112479773,403710642
82259162,400100816
82259162,4669005
109698871,167074648
68516560,317092862
21386838,358301749
68362875,382165369
75326382,258615646
68516560,293724865
15437545,162691892
85862488,163485442
82738660,105516726
106145444,15588825
118330286,24411894
80332039,129787723
80332039,224710810
27625670,74874507
77032998,303328626
89962630,331639930
13874122,196426564
134060411,65735376
27662805,78616127
42526349,80123266
110844468,43649537
36904941,300368124
69505718,225721857
141870015,124707461
65430374,314903844
61743492,363517662
140863269,8120471
26145391,79159712
128914790,280607812
22497620,151705313
133968486,271423321
84902483,7953117
54476739,249117830
128039265,80233719
20116814,201837708
52196654,211911137
90194475,56943774
98531147,223519274
