userid,itemid
140869856,7443484
116660455,281870354
36936257,25008785
125871688,321106170
53416987,216913086
27141122,31959256
17336370,250637918
57450756,155933652
100027681,215597995
100027681,3267404
50530013,377986309
47763414,113566713
99651145,3415398
141906479,238054831
41324527,384270539
6212208,9656311
54704248,107457730
107471039,96093603
107471039,17174125
107471039,3222085
57940111,269290434
77496714,249480376
102825286,382476801
97595922,187922462
139544053,324031608
139544053,380982619
125879991,310411889
56830095,88748955
85052259,389438843
92096438,376146310
126665202,224556328
50704206,130987834
17785981,156043735
122876959,241021997
4364079,226941580
76314785,119286596
114253675,80796732
26863866,80446342
23687099,237533334
130572539,391752319
101511260,224021954
99694664,94757557
79403111,332920987
97156558,270325627
107287661,328627901
22170979,388762176
79614874,210282132
12202456,128585960
25874658,250376825
98531147,223519274
135455673,399159622
140759237,307865857
35941637,258056952
60559051,29313473
60559051,383204672
67865490,165405681
72120347,172638349
51940848,30652396
119389676,287045289
104394218,193622223
48793683,335978118
57940111,238303324
76352172,78487883
76352172,284606575
49362840,61883795
131303989,124446592
131303989,338298627
42966250,105208301
42966250,163823149
132057506,187922462
51492142,222380233
52655107,25491665
44580650,287114250
19089759,11293967
52302535,247651536
100027681,367929645
44573524,29053638
2720721,71008202
47047755,378328681
91451574,395200199
8382449,320189911
33388747,4022163
27845176,89513548
99989881,238196941
51223653,183877201
40605509,92999613
113078957,338984757
107583783,158625894
47763414,67897568
60559051,33826053
127437540,50921263
73918597,342027551
59138148,92385966
17336370,313607575
22170979,13017276
6212208,167074648
37950224,225129451
129811530,401018172
80390220,384439168
140759237,150028532
140759237,232343143
85081309,110247316
39222343,21203873
136482450,136288669
138675523,119824506
128914790,95170688
27141122,308598926
27141122,318406032
51940848,48103913
26742658,287405938
126157375,88196283
71714329,209841825
66395027,259951072
82628240,107687495
107936760,158968384
93970634,95346971
45542148,322148210
88691490,299851899
44154986,228470028
87466107,313611675
66359448,158170689
134020041,253326728
94139294,117775811
71126415,393973730
89748192,333254436
140759237,237123117
140759237,221441750
8702919,352412965
6212208,231629229
95221400,225604253
80390220,296746947
99694664,161152365
27141122,61006191
41324527,164971070
44479518,288874759
118065338,39403076
53416987,289101108
53416987,224319745
20116814,340636767
99989881,164596392
26863866,153782636
42966250,247798995
42966250,182662726
42966250,142850204
22170979,331140101
91301440,277234565
94044468,218034371
