userid,itemid
81729056,221789598
98308778,386453841
98308778,392152907
96509906,237744605
97666716,33268797
247543,279900478
43631068,393009141
14815206,299851899
45598577,15382323
80214639,231945635
29080791,73363793
128055612,147291209
122566052,395823103
55588418,50843448
131701813,235310921
65327449,235882683
65762927,31619427
213655,370286175
100027681,135579966
48908899,100216069
57275898,257208322
30833242,212519696
57638892,198292381
36738292,252002914
116349225,298311107
142120051,198519715
29717165,187390205
85295844,201671031
57638892,68000960
96581322,77671830
89258714,261943461
18981808,381873909
30419421,283789222
50157444,70405203
20487789,105479526
53162708,243762412
48908899,28278077
96504901,8822143
6228124,129710578
102033644,356550516
69174349,186718401
125988015,88820600
28467700,241166309
83423107,97856081
116936170,324325961
34761884,214249526
92020173,223578741
35758737,67939192
41745786,257464514
135731834,347060870
56367782,131091993
64030719,309236855
122036580,135301367
991563,351619264
109560964,47265382
87298447,314041390
84517694,303785455
99529968,112639598
44500908,385697152
41705089,104883287
81368266,351499511
60014035,85794087
7254306,28463937
123082064,395003118
66306934,64979385
102366872,2039039
114497121,34721781
134424507,124455146
124982206,233292622
475826,35428415
15706809,17549405
56481977,211219945
120668928,371721722
120668928,363009643
127771332,320550494
134658118,259181098
70161728,385216293
114773562,368921207
34798610,237653953
11683492,25417049
48908899,261525649
104014368,93500356
68646634,36266314
111695487,4572142
45598577,349953601
45598577,261466562
118839375,155048112
5950556,293752499
131701813,118677144
53162708,77877281
130216411,135896452
48689754,258296014
70380387,42310286
66141533,368913792
20487789,84914910
124719016,73598874
29226661,368877423
101899044,390752204
101899044,85830366
9695904,337523223
82572658,119494784
2400099,186459227
95064712,170599679
18981808,177683941
18981808,134768469
52592137,349051058
40555711,122057227
101899044,194701908
82572658,142882663
7254306,101463913
88815441,145494631
88340891,324323793
115299510,87466406
6228124,325686549
5586064,347699709
114101799,73484767
124063835,18831019
79603335,363489628
80699349,65517495
32435644,145149723
89426847,399035407
99784621,212519696
118839375,316555195
62029939,382211447
62355811,214775732
102825286,282399965
125988015,303205878
137513013,88647487
14210118,375254201
129878874,72860255
70978759,128606768
29381952,374890725
18981808,203985355
18981808,70142970
18981808,46356233
64030719,270476102
66588610,281296938
48908899,23377181
59462013,232962023
41745786,4572142
25163672,263411409
97963484,284031160
109548579,18733924
57273009,126981670
94795739,356759244
84517694,362789096
140951912,248691154
24062806,403699860
18981808,392530301
45598577,395435370
12252570,359900282
85775119,250505552
104014368,128272452
114101799,361060993
99288945,175681617
122990070,125692325
138753048,340936782
82572658,250733430
114773562,233313360
48434349,213487044
120142224,107559654
53779445,323050400
48793683,33303442
40734813,346111160
137513013,343127378
35758737,46477446
7591,235773502
57275898,196570994
2493818,235190847
59182141,357441087
70380387,368395592
42085231,207287858
51492142,154279832
65373436,378878990
113774016,230966618
7012275,234145367
70380387,339308679
114101799,332083414
65373436,92355002
75051872,359336540
65683052,207792021
78226298,11326867
213655,206437148
101061002,65805875
84517694,357967762
18981808,171628090
18981808,311542958
106551398,281843410
132614903,328425862
49610523,96080656
75702827,50078284
84019407,171296912
79269988,283047729
49272447,264469913
58327324,4329234
120371298,116454091
127476105,280568822
99288945,317624344
109005178,170558219
64051525,293154353
134233776,354838922
125988015,167070234
45598577,111097641
17883538,71875787
25163672,372600182
24062806,324806785
93970634,84708661
11257305,235773502
90019648,178504330
97173907,308763186
72607632,341322543
113875234,349744239
89258714,315583107
134233776,80943720
104014368,216726895
42636726,371610206
77119953,266567558
76003936,393538529
130972559,70573284
76049101,130620251
81729056,382019548
213655,283520499
15600560,293897281
109005178,312013768
138753048,134636552
99288945,351957314
93284287,346676117
93284287,11278435
49660995,307245850
99418963,304504864
67021316,32389973
132614903,142269761
132614903,375555254
132614903,42847516
121339853,169416674
58207246,345301951
125988015,320741553
55588418,154601178
57275898,20597244
57275898,3994144
57275898,346863692
20487789,161260505
7254306,285485689
57105532,348827689
36738292,308867838
