userid,itemid
21790996,59414553
78888823,253893418
20356708,402325424
106452871,363625226
7341876,360309187
1588502,113093835
28011137,13612690
16788618,378835366
50904788,183461736
57843315,131010176
10164041,151124485
94308406,159693465
8052951,199988515
49520808,33826485
125441035,159119007
134232421,34340412
101403291,179030520
82295636,65035909
86673531,51306117
56676769,154540617
102033644,117273070
26742658,101276445
136302349,377086296
1769128,5209280
73024133,338206057
73034210,243064476
141603737,39622653
48793683,208840393
52548753,361554834
120347417,183798091
2172795,105525508
123394263,208179312
3141769,117850055
7341876,283107792
17362237,265360919
97553714,83017793
84423663,183190625
19222039,101222188
21089878,111133758
76985951,46458070
70380387,138300247
16096940,347227443
81586383,370815558
