userid,itemid
75162717,133635111
124926433,233673035
14210118,398850626
30314033,34019356
124409414,195443919
124409414,36747708
5950556,67159407
85506238,392793686
84517694,77798845
139475729,225778303
3162324,319868797
28844915,52906296
4077888,201872745
124793990,273317044
75301433,253444005
84019407,312002106
2112922,51668579
58727397,158632423
115159934,123000812
100267644,155906177
134580497,287045289
51689371,345301951
110828957,4174383
70486234,212212921
58089074,198038155
