userid,itemid
52302535,247651536
50478366,263627426
85862488,131904115
26857882,374214353
40364499,384464226
40364499,288232926
40164889,289583352
116434661,203456516
125039447,192803638
125039447,23703950
90958308,162217366
11007737,404521659
17117517,323435459
49007854,126317869
97126088,95249563
15688979,385097531
97457481,321886986
86581662,172123986
96509906,176153428
96509906,5351995
121948387,4139956
18244844,371370712
115304753,188518819
80422373,208779453
6317562,94962093
73617910,142015520
11007737,213670170
42340446,170457469
135402088,155666185
26529364,376014943
26529364,235437919
125042644,397458401
125042644,83852744
78235318,395809099
87648643,2432119
134232421,396946291
101061002,204189076
101061002,400505218
104298835,269294970
104298835,266971516
79074116,261481160
46610519,109081951
126592405,397321211
40557275,161290935
25368165,163682433
93284287,218118310
84445336,336378763
136482450,256659543
54206477,42476742
66866811,389369791
41158917,62889081
87861593,9928922
88290400,9713055
88290400,265618064
74067634,174657034
85271128,239730665
54117782,204254786
93940120,9829724
13527121,239239059
115557934,304131011
60964944,89843430
28948171,361327922
3141769,177149205
2120923,289454952
95253222,307409934
7892881,311377654
93232203,118035061
74775553,34005678
10706095,38617227
114157234,143082049
116202034,203922385
25249494,18217037
141094962,303965920
116421782,341477728
56970308,34752733
56970308,147245640
56970308,282060195
56970308,65774732
56970308,132232146
56970308,216093828
41320562,360837165
104298835,134723202
115557934,356862387
14804631,337347524
14804631,121213105
27662805,44571699
71636940,96808033
70503301,353235584
45074656,229482347
53167968,221578844
125042644,323063472
86800877,38885075
40586226,339273512
19373594,396336883
56830095,232438914
15437545,93298718
15688979,103206739
101061002,311411965
105006722,60775974
88290400,30425826
93284287,153871757
8382449,34595244
59660896,152845509
78760932,342871296
78760932,357124826
128180595,265826030
44057668,17490594
26857882,303205878
122421140,132754102
114147715,89172460
82449509,119809283
59057185,31336120
34994624,123967445
119957219,167955349
82259162,184067625
87056353,259935291
93284287,390538277
93284287,29570678
93284287,206532762
83521932,92634718
31565417,87753578
95221400,379424691
9238232,343332483
88290400,339222650
67422920,73932379
74775553,380480735
78760932,214320048
93232203,123339153
85994287,271880426
78045043,215262018
56970308,380621723
565533,208834809
35941637,137998140
57301300,158334794
96509906,179350672
31456426,195528817
57295673,179192487
115304753,382648173
125042644,193957495
125042644,380085944
121948387,135645453
22278371,169179530
22278371,230776756
2003464,102222980
6079735,32902594
136482450,136288669
26857882,359425975
125042644,282833284
93284287,271131200
93284287,125301264
93284287,158842999
93284287,286289015
93284287,224807753
93284287,101513318
45754541,245033906
77055538,271079280
122512765,404506334
56970308,143968409
56970308,49918044
57499087,16955249
140759237,148087686
95161544,173752284
95014110,80750429
104356019,175114672
103962421,240091010
88290400,312439252
17117517,263992444
17117517,258671262
86581662,355741522
53167968,317248177
48793683,209554581
139435539,24696776
139435539,322174414
139435539,18570420
139435539,113975530
91087067,37453509
99792011,294367923
21562611,141859341
35967319,364451640
95253222,263106000
123867870,217221241
103038630,205442444
44808401,167521721
108049747,44742047
27169171,57282551
51492142,4669005
109639486,197551068
15437545,383002959
15437545,40381601
47241390,291344381
110058610,33611501
3304327,218429017
47241390,12152276
47241390,176153428
101061002,46764881
59660896,122057442
93284287,363636909
93284287,20715975
93284287,211055155
123701491,280944065
48793683,242550050
123577855,240624298
91087067,341305710
91087067,74055732
74775553,389113209
17117517,156842239
122818954,168952123
11791459,395809099
104298835,298568303
113367173,391041497
51492142,8280551
91530370,393936911
139435539,291830401
8009008,11211530
23668132,207106615
65629361,374735267
3141769,251453478
121948387,160715772
26529364,276572569
111961699,237446051
26857882,298564848
29819397,66603528
124912719,207985428
25990178,316562004
138823535,82488207
56970308,26680090
56970308,58749221
56970308,30025769
88290400,16140006
88290400,37416962
29644155,51811597
44221621,374214353
71636940,232098974
120662972,403225392
120416898,309984252
100753537,183501355
118539630,212571512
84469236,6540155
101061002,280153243
1805740,161164469
57940111,157838482
21507233,396422466
104298835,191947035
6997005,135896452
93284287,76400889
93284287,4657490
93284287,33239469
93284287,250668485
93284287,71371374
104084848,232041702
63727001,24415704
67743134,116709837
40364499,141927156
68558328,403225392
56970308,249723732
56970308,399843448
56970308,364226719
115557934,64443856
91824018,395700753
135402088,85930257
58008140,134226842
93232203,332513883
85994287,60487208
