userid,itemid
111195634,70757683
140951912,240468231
83423107,128120586
122443173,167150064
96337789,79348532
7223825,335191256
24580657,145175404
105732108,88209562
69953834,198259456
64349342,66197963
142120051,84047543
87269189,252326199
94480146,401707722
15503033,48572520
85081309,31476526
85081309,145067938
42501145,387127191
90047532,155679114
114971408,158824352
122382368,31833566
36519979,204515380
67942355,194055179
44154986,277369330
7129140,364503695
12339789,276202965
16071365,128960574
122169205,290608758
85447850,146596417
89953582,266260701
49394233,77484098
95448497,11384444
109012414,148270332
109012414,174629039
123867870,284342574
43631068,76142651
43631068,394764265
72749623,12948582
6375695,26454969
79269988,190102189
115374204,307792517
115374204,132754640
117547978,242137457
120416898,63840223
3482403,28706697
119957219,348012056
128090856,335309109
104664128,107927070
43052420,79873712
32033919,230558745
102366872,401707722
56541900,183033313
139780128,157132568
117222178,39051316
34403746,4184833
129706841,322968860
49614536,282886806
119625026,42481595
21465106,201323031
16096940,269514661
63351357,14420802
118582594,55023725
123867870,215082369
124832591,319012643
47060411,321996145
97146302,147943776
129811530,331639421
94084258,210028911
120992701,93783156
72651215,306529053
93133160,195961544
122443173,184584519
46955464,156918017
77306409,217356602
13818219,101135367
13818219,402160659
129011195,180519153
96337789,336280207
44267557,123162935
33448326,142020401
110664771,123161345
49614536,107133451
77443046,396309044
95448497,386664859
51435164,121594958
137996912,245757493
29838929,36351033
85081309,24325221
98238017,234868308
55207467,214386503
76910457,325624221
67892536,199484852
140144743,260418755
99404305,353475155
45659906,297553650
69953834,219591206
71018291,269167741
71714329,30924798
140661231,80883089
76626935,248105133
102057111,69621687
65683052,228364640
54423533,246716423
59763374,368988978
118582594,337776751
28011137,391105143
3878869,59970753
73031965,93336990
115374204,261451605
65479688,85929579
96337789,282151216
16096940,193402557
24089111,186512684
