userid,itemid
54279484,19462830
95039926,199732975
16676403,210028911
59394022,201344518
47321903,355917799
44324837,50377847
14490465,339218115
124221192,18167115
27298182,310589979
95247029,243463351
134936620,280831125
84873122,116600463
39331817,394874731
117262198,376679813
46312993,344156244
